TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Prmt3	Wdr75	0.98482	50.67	0.672	rgb(224, 89, 90)	1.9946	2,2
Prmt3	D19Bwg1357e	0.98035	50.64	0.642	rgb(224, 94, 96)	1.994	2,2
Prmt3	Slc52a3	-0.97945	50.64	-6.4E-01	rgb( 79,133,241)	1.994	2,2
Prmt3	A130010J15Rik	0.96856	50.59	0.588	rgb(223,105,106)	1.993	2,2
Prmt3	Dtl	0.95592	50.54	0.549	rgb(223,112,113)	1.992	2,2
Prmt3	Pa2g4	0.89751	50.26	0.467	rgb(222,128,129)	1.9864	2,2
Prmt3	Zcwpw1	0.88218	49.57	0.688	rgb(225, 86, 87)	1.9726	2,2
Prmt3	Polq	0.87417	49.49	0.578	rgb(223,107,108)	1.971	2,2
Prmt3	Cenpf	0.85146	49.3	0.301	rgb(220,160,160)	1.9672	2,2
Prmt3	Ipo11	0.82819	48.45	0.514	rgb(223,119,120)	1.9501	2,2
Prmt3	Trmt5	0.82764	48.49	0.568	rgb(223,109,110)	1.9509	2,2
Prmt3	Ap3s2	0.82565	48.47	0.468	rgb(222,128,129)	1.9505	2,2
Prmt3	Tsen2	0.82396	48.45	0.451	rgb(222,131,132)	1.9501	2,2
Prmt3	Pwp1	0.8174	48.39	0.386	rgb(221,143,144)	1.9489	2,2
Prmt3	Gnl3	0.80008	47.61	0.606	rgb(224,101,103)	1.9333	2,2
Prmt3	Mrto4	0.79321	47.48	0.476	rgb(222,126,127)	1.9307	2,2
Prmt3	Ptcd2	0.78341	47.37	0.369	rgb(221,147,147)	1.9285	2,2
Prmt3	Farsb	0.78244	47.36	0.364	rgb(221,147,148)	1.9283	2,2
Prmt3	Fam214b	-0.78135	47.35	-5.5E-01	rgb( 98,145,238)	1.9281	2,2
Prmt3	Rps2	0.78101	47.34	0.379	rgb(221,145,145)	1.9279	2,2
Prmt3	Dctpp1	0.7802	47.33	0.329	rgb(221,154,155)	1.9277	2,2
Prmt3	C1qbp	0.77719	47.3	0.514	rgb(223,119,120)	1.9271	2,2
Prmt3	Rpf2	0.76973	47.3	0.3	rgb(220,160,160)	1.9271	2,2
Prmt3	Dars	0.76315	46.6	0.601	rgb(224,102,104)	1.9131	2,2
Prmt3	E4f1	-0.75224	46.52	-5.2E-01	rgb(105,149,237)	1.9115	2,2
Prmt3	Umps	0.75026	46.4	0.405	rgb(221,140,141)	1.9091	2,2
Prmt3	Elac2	0.7498	46.49	0.492	rgb(222,123,124)	1.9109	2,2
Prmt3	Rpl35	0.74623	46.36	0.413	rgb(222,138,139)	1.9083	2,2
Prmt3	Pbxip1	-0.74506	46.43	-4.3E-01	rgb(123,160,233)	1.9097	2,2
Prmt3	Psmg2	0.72985	46.27	0.322	rgb(221,155,156)	1.9065	2,2
Prmt3	Pus7	0.72505	45.5	0.496	rgb(222,122,123)	1.8911	2,2
