TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Batf3	Cables1	0.95347	50.53	0.533	rgb(223,115,116)	1.9918	None
Batf3	Dnajc6	0.80453	48.25	0.249	rgb(220,170,170)	1.9461	None
Batf3	Fam167a	0.74886	46.48	0.478	rgb(222,126,127)	1.9107	2,2
Batf3	Gm4956	-0.20072	33.4	-4.0E-01	rgb(130,164,232)	1.6488	2,2
Batf3	Ly86	0.95347	50.53	0.534	rgb(223,115,116)	1.9918	None
Batf3	Mapk10	0.98406	50.66	0.656	rgb(224, 92, 93)	1.9944	None
Batf3	Mpzl3	0.24903	34.01	0.007	rgb(217,216,216)	1.661	None
Batf3	Ppp1r16b	-0.058461	31.22	-2.2E-01	rgb(170,188,225)	1.6051	None
Batf3	Tg	0.085416	31.04	0.04	rgb(217,209,209)	1.6015	None
Bcl6	Actn2	0.99907	50.85	0.848	rgb(226, 55, 57)	1.9982	None
Bcl6	Acvr2a	0.90746	50.33	0.332	rgb(221,153,154)	1.9878	None
Bcl6	Arhgap27	0.51723	40.05	0.049	rgb(218,208,208)	1.7819	None
Bcl6	Arrb1	0.41139	38.13	0.331	rgb(221,154,154)	1.7435	None
Bcl6	Atxn7	0.059255	30.31	0.307	rgb(220,158,159)	1.5869	None
Bcl6	Azin1	0.81916	48.37	0.365	rgb(221,147,148)	1.9485	None
Bcl6	B3galt2	0.57795	42.2	0.273	rgb(220,165,165)	1.825	None
Bcl6	Bhlhe40	0.53507	41.13	0.129	rgb(218,192,193)	1.8036	2,2
Bcl6	C4a	-0.028888	30.1	-1.0E-01	rgb(195,203,221)	1.5827	2,2
Bcl6	Cables1	0.41569	38.19	0.192	rgb(219,180,181)	1.7447	None
Bcl6	Cap2	0.91536	50.38	0.378	rgb(221,145,145)	1.9888	None
Bcl6	Cblb	0.8541	49.34	0.341	rgb(221,152,153)	1.968	None
Bcl6	Cd226	0.66137	44.34	0.34	rgb(221,152,153)	1.8678	None
Bcl6	Cd44	0.84737	49.27	0.273	rgb(220,165,165)	1.9666	None
Bcl6	Cd93	-0.58839	42.33	-3.3E-01	rgb(145,173,230)	1.8276	None
Bcl6	Cers4	0.98482	50.67	0.669	rgb(224, 89, 91)	1.9946	None
Bcl6	Cmc2	0.95592	50.54	0.538	rgb(223,114,115)	1.992	None
Bcl6	Cryaa	0.35682	36.2	0.196	rgb(219,180,180)	1.7048	2,2
Bcl6	Cxcl3	0.96856	50.59	0.586	rgb(223,105,106)	1.993	None
