TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp367	Rad51	0.82565	48.47	0.473	rgb(222,127,128)	1.9505	2,2
E2f2	Sept10	0.75746	46.49	0.492	rgb(222,123,124)	1.9109	2,2
Foxm1	Sept10	0.49131	39.26	0.265	rgb(220,166,167)	1.7661	2,2
Zfp367	Sept10	0.82859	48.46	0.461	rgb(222,129,130)	1.9503	2,2
Foxm1	Serpinf1	0.5388	40.35	0.348	rgb(221,150,151)	1.7879	2,2
Zfp367	Serpinf1	0.41865	38.22	0.224	rgb(219,174,175)	1.7453	2,2
E2f2	Slc14a1	0.12507	32.27	0.272	rgb(220,165,166)	1.6262	2,2
Klf8	Slc14a1	0.49861	40.19	0.193	rgb(219,180,181)	1.7847	2,2
E2f2	Slc43a3	0.3098	35.47	0.473	rgb(222,127,128)	1.6902	2,2
Foxm1	Slc43a3	0.92431	50.42	0.423	rgb(222,136,137)	1.9896	2,2
E2f2	Timeless	0.41962	38.23	0.236	rgb(220,172,172)	1.7455	2,2
Zfp367	Timeless	0.57608	42.18	0.176	rgb(219,183,184)	1.8246	2,2
E2f2	Tmem51	0.66525	44.18	0.18	rgb(219,183,183)	1.8646	2,2
Foxm1	Tmem51	0.26522	34.23	0.234	rgb(220,172,173)	1.6654	2,2
Foxm1	Tnfaip8l1	0.13674	32.34	0.339	rgb(221,152,153)	1.6276	2,2
Klf8	Tnfaip8l1	0.20072	33.4	0.404	rgb(221,140,141)	1.6488	2,2
E2f2	Uhrf1	0.30271	35.39	0.519	rgb(223,118,119)	1.6886	2,2
Klf8	Uhrf1	0.91974	50.4	0.399	rgb(221,141,142)	1.9892	2,2
Zfp367	Uhrf1	0.20725	33.17	0.172	rgb(219,184,184)	1.6442	2,2
E2f2	Wdr62	0.35682	36.2	0.202	rgb(219,179,179)	1.7048	2,2
Foxm1	Wdr62	0.12022	31.32	0.318	rgb(220,156,157)	1.6071	2,2
Klf8	Wdr62	0.24314	34.32	0.317	rgb(220,156,157)	1.6672	2,2
Foxm1	Zfp329	0.17225	32.29	0.289	rgb(220,162,162)	1.6266	2,2
Zfp367	Zfp329	0.11027	31.26	0.263	rgb(220,167,167)	1.6059	2,2
