TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Nr1d2	Ppfibp1	0.2003	33.06	0.061	rgb(218,205,206)	1.642	None
Nr1d1	Ppm1k	0.60305	42.28	0.276	rgb(220,164,165)	1.8266	None
Rora	Ppm1k	0.76848	47.17	0.165	rgb(219,185,186)	1.9245	None
Rora	Ppp1r14c	0.93306	50.45	0.449	rgb(222,131,132)	1.9902	None
Nr1d2	Ppp1r3f	0.73821	46.36	0.363	rgb(221,148,148)	1.9083	None
Rora	Ppp1r3f	0.60405	42.29	0.294	rgb(220,161,161)	1.8268	None
Nr1d2	Ppp3ca	0.63821	43.3	0.299	rgb(220,160,160)	1.847	None
Nr1d1	Pram1	0.99617	50.77	0.77	rgb(225, 70, 71)	1.9966	None
Rora	Pram1	0.99545	50.76	0.758	rgb(225, 72, 74)	1.9964	None
Rora	Prelid2	0.91758	50.39	0.393	rgb(221,142,143)	1.989	None
Rora	Prickle1	0.65248	44.24	0.238	rgb(220,172,172)	1.8658	None
Rora	Prkacb	0.15545	33.01	0.299	rgb(220,160,161)	1.641	None
Nr1d2	Prkar1a	0.46734	38.42	0.416	rgb(222,138,138)	1.7493	None
Rora	Prkd3	0.6967	45.32	0.316	rgb(220,157,157)	1.8875	None
Rora	Prpsap1	0.87644	49.51	0.51	rgb(223,120,121)	1.9714	2,2
Nr1d1	Prrg1	0.91144	50.36	0.361	rgb(221,148,149)	1.9884	None
Rora	Prss12	0.88481	49.6	0.597	rgb(224,103,104)	1.9732	None
Nr1d1	Prss51	0.53658	40.33	0.33	rgb(221,154,155)	1.7875	None
Rora	Psen2	0.36641	37.11	0.105	rgb(218,197,197)	1.7231	None
Nr1d2	Psph	0.67996	44.38	0.38	rgb(221,144,145)	1.8686	2,2
Rora	Ptges	0.99963	50.89	0.892	rgb(227, 47, 48)	1.999	None
Nr1d1	Ptk2	0.95737	50.54	0.543	rgb(223,113,114)	1.992	None
Rora	Ptk2	0.96469	50.57	0.568	rgb(223,109,110)	1.9926	None
Nr1d2	Ptpn4	0.13193	32.31	0.31	rgb(220,158,158)	1.627	None
Rora	Ptpn4	0.53724	41.17	0.267	rgb(220,166,167)	1.8044	None
Rora	Ptpn6	0.40696	38.03	0.338	rgb(221,152,153)	1.7415	None
Nr1d1	Ptprm	0.82565	48.47	0.465	rgb(222,128,129)	1.9505	None
Rora	Ptprm	0.92777	50.43	0.426	rgb(222,136,137)	1.9898	None
Nr1d1	Pus10	0.83194	48.49	0.49	rgb(222,123,124)	1.9509	None
Nr1d1	Pxdc1	0.96212	50.56	0.562	rgb(223,110,111)	1.9924	None
Rora	Pxdc1	0.41061	38.12	0.123	rgb(218,194,194)	1.7433	None
Nr1d1	Qk	0.16756	32.26	0.264	rgb(220,167,167)	1.626	None
Nr1d2	Qk	0.84279	49.21	0.212	rgb(219,177,177)	1.9654	None
Rora	Qk	0.6717	44.28	0.443	rgb(222,132,133)	1.8666	None
Rora	Rab20	0.68727	45.2	0.198	rgb(219,179,180)	1.8851	None
Rora	Rab8b	0.61745	43.25	0.251	rgb(220,169,170)	1.846	None
Nr1d2	Rabgap1l	0.86315	49.42	0.42	rgb(222,137,138)	1.9696	None
Rora	Rabgap1l	0.9522	50.52	0.524	rgb(223,117,118)	1.9916	None
Rora	Ralgds	0.55012	41.33	0.333	rgb(221,153,154)	1.8076	None
Nr1d1	Ralgps2	0.98482	50.67	0.673	rgb(224, 89, 90)	1.9946	None
Rora	Ranbp6	0.91435	50.37	0.365	rgb(221,147,148)	1.9886	None
Rora	Rap1gap2	0.75966	46.52	0.523	rgb(223,117,118)	1.9115	None
Nr1d2	Rapgef2	0.11465	32.2	0.196	rgb(219,180,180)	1.6247	None
Rora	Rasa2	0.73171	46.11	0.108	rgb(218,196,197)	1.9033	None
Nr1d2	Rasgrp1	0.74766	46.46	0.463	rgb(222,129,130)	1.9103	None
Rora	Rasgrp1	0.96102	50.56	0.557	rgb(223,111,112)	1.9924	None
Rora	Rassf3	0.90354	50.31	0.309	rgb(220,158,159)	1.9874	None
Nr1d1	Rb1	0.39921	37.17	0.168	rgb(219,185,185)	1.7243	None
Rora	Rbm11	0.80734	48.22	0.218	rgb(219,175,176)	1.9455	None
Nr1d1	Rbpms2	0.091165	31.12	0.123	rgb(218,194,194)	1.6031	None
Nr1d1	Rcbtb1	0.971	50.6	0.602	rgb(224,102,103)	1.9932	None
Nr1d1	Rcbtb2	0.90975	50.35	0.348	rgb(221,151,151)	1.9882	None
Rora	Rcbtb2	0.13193	32.31	0.313	rgb(220,157,158)	1.627	None
Nr1d1	Rcor1	0.99299	50.73	0.733	rgb(225, 77, 78)	1.9958	None
Nr1d2	Rcor1	0.77407	47.27	0.266	rgb(220,166,167)	1.9265	None
Rora	Rcor1	0.97945	50.64	0.639	rgb(224, 95, 96)	1.994	None
Rora	Relb	0.31934	36.12	0.122	rgb(218,194,194)	1.7032	None
Nr1d2	Rell1	0.57872	42.21	0.206	rgb(219,178,178)	1.8252	None
Rora	Rell1	0.77616	47.29	0.285	rgb(220,163,163)	1.9269	None
Rora	Rfx3	0.91536	50.38	0.379	rgb(221,145,145)	1.9888	None
Nr1d1	Rgcc	0.98249	50.65	0.653	rgb(224, 92, 94)	1.9942	None
Rora	Rgs12	0.80383	48.24	0.236	rgb(220,172,172)	1.9459	None
Rora	Rgs2	0.36518	37.09	0.088	rgb(218,200,200)	1.7227	None
Rora	Rgs9	0.97445	50.61	0.611	rgb(224,100,102)	1.9934	None
Rora	Rgsl1	0.90031	50.28	0.276	rgb(220,164,165)	1.9868	None
Nr1d2	Rhof	0.13127	31.39	0.391	rgb(221,142,143)	1.6085	2,2
Rora	Rin3	0.91672	50.38	0.624	rgb(224, 98, 99)	1.9888	None
Nr1d1	Rnase4	0.82666	48.48	0.48	rgb(222,125,126)	1.9507	2,2
Rora	Rnd3	0.85104	49.31	0.312	rgb(220,157,158)	1.9674	None
Nr1d2	Rnf13	0.94246	50.49	0.517	rgb(223,118,119)	1.991	None
Rora	Rnf13	0.99735	50.8	0.801	rgb(226, 64, 66)	1.9972	None
Nr1d1	Rnf144a	0.79529	47.62	0.618	rgb(224, 99,100)	1.9335	None
Rora	Rnf144b	0.99617	50.77	0.766	rgb(225, 71, 72)	1.9966	None
Nr1d1	Rnf145	0.80131	48.2	0.204	rgb(219,178,179)	1.9451	None
Nr1d2	Rnf145	0.66896	44.24	0.241	rgb(220,171,171)	1.8658	None
Nr1d1	Rnf150	0.03431	30.15	0.145	rgb(219,189,190)	1.5837	None
Nr1d2	Robo1	0.95347	50.53	0.533	rgb(223,115,116)	1.9918	None
Nr1d1	Rora	0.61293	43.19	0.187	rgb(219,181,182)	1.8448	None
Nr1d1	Rorc	0.99084	50.71	0.713	rgb(225, 81, 82)	1.9954	None
Nr1d1	Rpgrip1l	0.55564	41.03	0.145	rgb(219,189,190)	1.8016	None
Rora	Rpgrip1l	0.53398	41.11	0.119	rgb(218,194,195)	1.8032	None
Nr1d2	Rpl10a	0.3998	37.18	0.175	rgb(219,184,184)	1.7245	None
Nr1d1	Rprd1b	0.65173	44.23	0.229	rgb(220,173,174)	1.8656	None
Nr1d2	Rprd1b	0.944	50.49	0.492	rgb(222,123,124)	1.991	None
Rora	Rprm	0.93027	50.44	0.443	rgb(222,132,133)	1.99	None
Rora	Rps26	0.83733	48.66	0.661	rgb(224, 91, 92)	1.9543	None
Nr1d1	Rps6ka3	0.90031	50.28	0.277	rgb(220,164,165)	1.9868	None
Nr1d2	Rps6ka3	0.5344	40.31	0.308	rgb(220,158,159)	1.7871	None
Rora	Rps6ka3	0.9949	50.76	0.761	rgb(225, 72, 73)	1.9964	None
Rora	Rps9	0.63066	43.4	0.403	rgb(221,140,141)	1.849	None
Nr1d1	Rsad2	0.02574	30.06	0.056	rgb(218,206,206)	1.5819	None
Rora	Rtca	0.65173	44.23	0.232	rgb(220,173,173)	1.8656	None
Nr1d1	Ryk	0.92431	50.42	0.415	rgb(222,138,139)	1.9896	None
Nr1d2	Ryk	0.41962	38.23	0.227	rgb(219,174,174)	1.7455	None
Rora	Ryk	0.94654	50.5	0.503	rgb(223,121,122)	1.9912	None
Rora	S100a1	0.9914	50.72	0.718	rgb(225, 80, 81)	1.9956	None
Nr1d1	S100a4	0.14092	32.37	0.375	rgb(221,145,146)	1.6282	None
Nr1d2	S100a4	0.98909	50.7	0.705	rgb(225, 82, 84)	1.9952	None
Nr1d2	S100a6	0.88052	49.55	0.551	rgb(223,112,113)	1.9722	None
Rora	S100a6	0.60823	43.07	0.067	rgb(218,204,204)	1.8424	None
Nr1d1	S1pr3	0.92431	50.42	0.424	rgb(222,136,137)	1.9896	None
Rora	Sacs	0.77195	47.24	0.237	rgb(220,172,172)	1.9259	None
Nr1d1	Sap30	0.70072	45.2	0.344	rgb(221,151,152)	1.8851	None
Nr1d1	Sat1	0.79757	48.08	0.076	rgb(218,202,203)	1.9427	None
Nr1d2	Sat1	0.88191	49.57	0.566	rgb(223,109,110)	1.9726	None
Rora	Sav1	0.78654	47.4	0.403	rgb(221,140,141)	1.9291	None
Nr1d2	Sbds	0.8541	49.34	0.338	rgb(221,152,153)	1.968	2,2
Rora	Scaper	0.69631	45.06	0.279	rgb(220,164,164)	1.8823	None
Nr1d2	Scel	0.21293	33.22	0.223	rgb(219,174,175)	1.6452	None
Nr1d1	Scp2	0.5694	41.29	0.291	rgb(220,161,162)	1.8068	None
Nr1d2	Scp2	0.86776	49.45	0.448	rgb(222,131,132)	1.9702	None
Rora	Sdc4	0.35263	36.15	0.148	rgb(219,189,189)	1.7038	None
Nr1d1	Sel1l3	0.54163	41.23	0.227	rgb(219,174,174)	1.8056	None
Rora	Sel1l3	0.93565	50.46	0.46	rgb(222,129,130)	1.9904	None
Rora	Sele	0.27953	35.22	0.22	rgb(219,175,175)	1.6852	None
Nr1d1	Sema4b	0.9091	50.34	0.341	rgb(221,152,153)	1.988	None
Nr1d1	Sema6a	0.25347	34.1	0.103	rgb(218,197,198)	1.6628	None
Nr1d2	Sema6a	0.87273	49.48	0.484	rgb(222,125,126)	1.9708	None
Rora	Sema6a	0.87273	49.48	0.482	rgb(222,125,126)	1.9708	None
Rora	Senp6	0.96469	50.57	0.572	rgb(223,108,109)	1.9926	None
Nr1d2	Sept6	0.59328	42.1	0.105	rgb(218,197,197)	1.823	None
Nr1d1	Serinc2	0.59925	42.23	0.233	rgb(220,173,173)	1.8256	None
Rora	Serinc2	0.99651	50.78	0.777	rgb(226, 69, 70)	1.9968	None
Rora	Serpinb1c	0.93306	50.45	0.448	rgb(222,131,132)	1.9902	None
Rora	Sestd1	0.30941	35.19	0.194	rgb(219,180,180)	1.6846	None
Nr1d1	Sfmbt2	0.68663	45.19	0.193	rgb(219,180,181)	1.8849	None
Nr1d2	Sfmbt2	0.97325	50.61	0.611	rgb(224,100,102)	1.9934	None
Rora	Sfmbt2	0.45034	39.02	0.016	rgb(217,214,214)	1.7613	None
Nr1d1	Sgms1	0.96212	50.56	0.561	rgb(223,110,111)	1.9924	None
Nr1d1	Sh3bp5	0.98035	50.64	0.643	rgb(224, 94, 96)	1.994	None
Rora	Sh3kbp1	0.82967	48.51	0.511	rgb(223,119,120)	1.9513	None
Nr1d1	Sh3pxd2b	0.57172	42.07	0.106	rgb(218,197,197)	1.8224	None
Nr1d2	Sh3pxd2b	0.17018	33.19	0.187	rgb(219,181,182)	1.6446	None
Rora	Sh3rf1	0.72585	46.21	0.209	rgb(219,177,177)	1.9053	None
Nr1d1	Shroom3	0.8079	48.29	0.287	rgb(220,162,163)	1.9469	None
Rora	Skil	0.79648	47.71	0.715	rgb(225, 80, 82)	1.9353	None
Nr1d1	Sla	0.265	35.04	0.04	rgb(217,209,209)	1.6816	None
Nr1d1	Slc11a2	0.78189	47.42	0.416	rgb(222,138,138)	1.9295	None
Rora	Slc11a2	0.14668	32.06	0.059	rgb(218,206,206)	1.6219	None
Rora	Slc15a4	0.89302	50.2	0.199	rgb(219,179,179)	1.9852	None
Nr1d1	Slc22a15	0.2081	33.18	0.184	rgb(219,182,182)	1.6444	None
Rora	Slc23a2	0.92777	50.43	0.43	rgb(222,135,136)	1.9898	None
Nr1d1	Slc25a24	0.10309	31.22	0.219	rgb(219,175,176)	1.6051	None
Rora	Slc25a25	0.79769	48.09	0.089	rgb(218,200,200)	1.9429	None
Rora	Slc35b2	0.84028	49.01	0.013	rgb(217,215,215)	1.9614	None
Nr1d1	Slc35f2	0.98976	50.7	0.7	rgb(225, 83, 85)	1.9952	None
Rora	Slc38a1	0.99299	50.73	0.726	rgb(225, 78, 80)	1.9958	None
Nr1d1	Slc41a3	0.75224	46.52	0.521	rgb(223,118,119)	1.9115	None
Rora	Slc41a3	0.944	50.49	0.494	rgb(222,123,124)	1.991	None
Nr1d1	Slc6a12	0.63118	43.2	0.198	rgb(219,179,180)	1.845	None
Rora	Slc6a12	0.5342	41.12	0.117	rgb(218,195,195)	1.8034	None
Nr1d2	Slc6a13	0.12022	31.32	0.318	rgb(221,156,157)	1.6071	None
Rora	Slc6a13	0.94246	50.49	0.495	rgb(222,122,123)	1.991	None
Rora	Slc7a6os	0.93306	50.45	0.455	rgb(222,130,131)	1.9902	None
Nr1d1	Slc9a2	0.93967	50.48	0.482	rgb(222,125,126)	1.9908	None
Rora	Slc9a2	0.35246	36.14	0.145	rgb(219,189,190)	1.7036	None
Rora	Smap2	0.67278	44.3	0.296	rgb(220,161,161)	1.867	None
Nr1d1	Smc4	0.81686	48.34	0.335	rgb(221,153,154)	1.9479	None
Rora	Smc4	0.98249	50.65	0.649	rgb(224, 93, 94)	1.9942	None
Rora	Smyd2	0.4638	39.25	0.251	rgb(220,169,170)	1.7659	None
Nr1d1	Sncaip	0.95592	50.54	0.538	rgb(223,114,115)	1.992	None
Rora	Snx13	0.70897	45.44	0.444	rgb(222,132,133)	1.8899	None
Rora	Snx14	0.8467	49.26	0.256	rgb(220,168,169)	1.9664	None
Nr1d2	Snx18	0.078046	30.45	0.449	rgb(222,131,132)	1.5897	None
Rora	Snx18	0.24872	33.58	0.582	rgb(223,106,107)	1.6524	None
Rora	Snx20	0.43252	38.35	0.347	rgb(221,151,151)	1.7479	None
Nr1d2	Snx33	0.96737	50.58	0.582	rgb(223,106,107)	1.9928	None
Rora	Snx33	0.98909	50.7	0.697	rgb(225, 84, 85)	1.9952	None
Rora	Snx9	0.21293	33.22	0.219	rgb(219,175,176)	1.6452	None
Rora	Sox5	0.48716	39.51	0.506	rgb(223,120,121)	1.7711	None
Rora	Sphk1	0.0040044	30.25	0.251	rgb(220,169,170)	1.5857	None
Rora	Spice1	0.97325	50.61	0.609	rgb(224,101,102)	1.9934	None
Nr1d2	Spn	0.80656	48.21	0.212	rgb(219,176,177)	1.9453	None
Nr1d1	Sptssa	0.94522	50.5	0.497	rgb(222,122,123)	1.9912	None
Rora	Src	0.90416	50.31	0.313	rgb(220,157,158)	1.9874	None
Nr1d2	Srd5a3	0.21645	33.25	0.248	rgb(220,170,170)	1.6458	2,2
Nr1d1	Srek1ip1	0.78568	47.39	0.393	rgb(221,142,143)	1.9289	None
Nr1d1	Srgap2	0.57493	42.16	0.164	rgb(219,186,186)	1.8242	None
Rora	Srgap2	0.82819	48.45	0.454	rgb(222,130,131)	1.9501	None
Nr1d2	Ssfa2	0.22912	34.22	0.219	rgb(219,175,176)	1.6652	2,2
Nr1d1	Ssx2ip	0.1469	32.07	0.073	rgb(218,203,203)	1.6221	None
Rora	St3gal1	0.71324	45.36	0.356	rgb(221,149,150)	1.8883	None
Rora	St3gal3	0.95838	50.55	0.555	rgb(223,111,112)	1.9922	None
Rora	St5	0.68933	44.49	0.489	rgb(222,124,125)	1.8708	None
Nr1d1	St6galnac3	0.70754	45.3	0.304	rgb(220,159,160)	1.8871	None
Rora	St6galnac3	0.90746	50.33	0.326	rgb(221,155,155)	1.9878	None
Rora	St7l	0.63884	43.31	0.309	rgb(220,158,159)	1.8472	None
Nr1d1	St8sia1	0.4921	40.06	0.204	rgb(219,178,179)	1.7821	None
Rora	St8sia1	0.479	39.4	0.397	rgb(221,141,142)	1.7689	None
Nr1d1	Stab1	0.72133	46.1	0.292	rgb(220,161,162)	1.9031	None
Nr1d1	Stab2	0.88359	49.59	0.586	rgb(223,105,106)	1.973	None
Nr1d1	Stag3	0.48841	39.23	0.229	rgb(220,173,174)	1.7655	None
Rora	Stat5a	0.027096	30.08	0.083	rgb(218,201,201)	1.5823	None
Nr1d1	Stat5b	0.68573	45.18	0.177	rgb(219,183,184)	1.8847	None
Rora	Stat5b	0.8615	49.39	0.393	rgb(221,142,143)	1.969	None
Nr1d1	Stom	0.80964	48.31	0.311	rgb(220,158,158)	1.9473	None
Nr1d1	Strbp	0.85475	49.33	0.333	rgb(221,153,154)	1.9678	None
Rora	Strbp	0.80162	48.02	0.25	rgb(220,169,170)	1.9415	None
Nr1d1	Strn4	0.46086	39.22	0.218	rgb(219,175,176)	1.7653	None
Nr1d2	Strn4	0.73707	46.24	0.236	rgb(220,172,172)	1.9059	None
Nr1d2	Stx11	0.3485	36.38	0.385	rgb(221,144,144)	1.7085	None
Rora	Stx1a	0.95592	50.54	0.544	rgb(223,113,114)	1.992	None
Nr1d1	Stxbp4	0.87075	49.47	0.471	rgb(222,127,128)	1.9706	None
Rora	Stxbp4	0.10767	32.14	0.135	rgb(218,191,191)	1.6235	None
Nr1d1	Tacc2	0.64902	44.18	0.18	rgb(219,183,183)	1.8646	None
Rora	Taf1d	0.98563	50.67	0.666	rgb(224, 90, 91)	1.9946	None
Nr1d2	Tbck	0.82347	48.41	0.414	rgb(222,138,139)	1.9493	None
Rora	Tbck	0.6022	42.27	0.266	rgb(220,166,167)	1.8264	None
Rora	Tcf4	0.60139	42.26	0.358	rgb(221,149,149)	1.8262	None
Nr1d1	Tcf7l1	0.63189	43.41	0.405	rgb(221,140,140)	1.8492	None
Nr1d2	Tdrd9	0.1095	32.16	0.162	rgb(219,186,186)	1.6239	None
Nr1d1	Tec	0.22022	34.14	0.14	rgb(219,190,190)	1.6636	None
Rora	Tec	0.015581	29.44	0.436	rgb(222,134,135)	1.5695	None
Nr1d2	Tef	0.004612	29.35	0.348	rgb(221,150,151)	1.5677	2,2
Rora	Tex2	0.75883	47.08	0.075	rgb(218,203,203)	1.9227	None
Rora	Tg	0.087208	31.07	0.073	rgb(218,203,203)	1.6021	None
Rora	Tgm3	0.84263	49.13	0.126	rgb(218,193,193)	1.9638	None
Nr1d1	Tgtp1	0.39582	37.12	0.124	rgb(218,193,193)	1.7233	2,2
Nr1d1	Thg1l	0.59752	42.19	0.194	rgb(219,180,180)	1.8248	None
Rora	Thsd7a	0.40213	37.21	0.214	rgb(219,176,177)	1.7251	None
Nr1d1	Thsd7b	0.83398	48.52	0.516	rgb(223,118,120)	1.9515	None
Nr1d2	Thsd7b	0.072359	31.3	0.3	rgb(220,160,160)	1.6067	None
Rora	Thtpa	0.55209	40.51	0.512	rgb(223,119,120)	1.7911	None
Nr1d1	Tiam1	0.45217	38.29	0.345	rgb(221,151,152)	1.7467	None
Rora	Tiam2	0.32893	35.35	0.35	rgb(221,150,151)	1.6878	None
Nr1d1	Tifa	0.69721	45.1	0.101	rgb(218,198,198)	1.8831	None
Rora	Tjp3	0.048146	31.14	0.136	rgb(218,191,191)	1.6035	None
Rora	Tle2	0.83436	48.57	0.566	rgb(223,109,110)	1.9525	None
Rora	Tle3	0.1541	32.52	0.515	rgb(223,119,120)	1.6312	None
Nr1d1	Tmbim7	0.82859	48.46	0.458	rgb(222,130,130)	1.9503	None
Rora	Tmc3	0.94095	50.48	0.482	rgb(222,125,126)	1.9908	None
Nr1d1	Tmed8	0.37292	37.2	0.198	rgb(219,179,180)	1.7249	None
