TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Nfib	Gas6	0.9949	50.76	0.758	rgb(225, 72, 74)	1.9964	2,2
Sox7	Gas6	0.14832	32.09	0.095	rgb(218,199,199)	1.6225	2,2
Nfib	Gata6	0.51552	39.56	0.562	rgb(223,110,111)	1.7721	2,2
Foxf1	Gch1	0.38431	36.44	0.441	rgb(222,133,134)	1.7097	2,2
Foxf1	Gdi2	0.26927	34.26	0.26	rgb(220,167,168)	1.666	2,2
Nfib	Gdi2	0.010019	30.29	0.294	rgb(220,161,161)	1.5865	2,2
Sox7	Gja1	0.26779	34.25	0.253	rgb(220,169,169)	1.6658	2,2
Foxf1	Gja4	0.87477	49.5	0.652	rgb(224, 93, 94)	1.9712	2,2
Sox7	Gjc1	0.98406	50.66	0.664	rgb(224, 90, 92)	1.9944	2,2
Sox7	Gm10804	0.11708	31.3	0.311	rgb(220,158,158)	1.6067	2,2
Foxf1	Gm13889	0.7326	46.3	0.297	rgb(220,160,161)	1.9071	2,2
Sox7	Gm13889	0.91536	50.38	0.381	rgb(221,144,145)	1.9888	2,2
Tsc22d1	Gm13889	0.17518	32.31	0.315	rgb(220,157,158)	1.627	2,2
Nfib	Gm16515	0.68501	44.43	0.432	rgb(222,135,135)	1.8696	2,2
Foxf1	Gm20199	0.22583	33.31	0.313	rgb(220,157,158)	1.647	2,2
Sox7	Gna11	0.017716	30.33	0.329	rgb(221,154,155)	1.5873	2,2
Foxf1	Gna13	0.93967	50.48	0.484	rgb(222,125,126)	1.9908	2,2
Foxf1	Gna14	0.92544	50.42	0.425	rgb(222,136,137)	1.9896	2,2
Foxf1	Golt1b	0.27169	34.28	0.285	rgb(220,163,163)	1.6664	2,2
Foxf1	Got1	0.75584	46.47	0.474	rgb(222,126,127)	1.9105	2,2
Nfib	Gpa33	0.38579	37.32	0.316	rgb(220,157,157)	1.7273	2,2
Nfib	Gpr137b	0.35424	36.17	0.169	rgb(219,185,185)	1.7042	2,2
Nfib	Gpr137b-ps	0.41303	37.31	0.306	rgb(220,159,159)	1.7271	2,2
Nfib	Gpr35	0.08297	30.58	0.578	rgb(223,107,108)	1.5923	2,2
Tsc22d1	Gprin3	0.22675	34.2	0.196	rgb(219,180,180)	1.6648	2,2
Nfib	Gsg2	0.766	47.07	0.072	rgb(218,203,203)	1.9225	2,2
Sox7	Gsn	0.65673	44.29	0.324	rgb(221,155,156)	1.8668	2,2
Sox7	Gspt2	0.63266	43.42	0.432	rgb(222,135,135)	1.8494	2,2
Nfib	Gsta4	0.20686	33.46	0.46	rgb(222,129,130)	1.65	2,2
Foxf1	Gtf2ird1	0.4191	37.36	0.363	rgb(221,148,148)	1.7281	2,2
Nfib	Gtf2ird1	0.32158	36.15	0.148	rgb(219,189,189)	1.7038	2,2
Tsc22d1	Gtf2ird1	0.59632	42.41	0.408	rgb(221,139,140)	1.8292	2,2
Foxf1	Hccs	0.41715	37.34	0.337	rgb(221,153,153)	1.7277	2,2
Nfib	Hcst	0.61462	43.21	0.207	rgb(219,177,178)	1.8452	None
Nfib	Helb	0.40355	37.23	0.231	rgb(220,173,173)	1.7255	2,2
Tsc22d1	Hmgn1	0.15251	32.14	0.136	rgb(218,191,191)	1.6235	2,2
Foxf1	Hnrnpll	0.11539	31.29	0.291	rgb(220,161,162)	1.6065	2,2
Nfib	Hpgd	0.77047	47.31	0.309	rgb(220,158,159)	1.9273	2,2
Tsc22d1	Hpgd	0.18239	32.36	0.397	rgb(221,141,142)	1.628	2,2
Sox7	Hps6	0.15804	32.19	0.27	rgb(220,165,166)	1.6245	2,2
Foxf1	Hspa2	0.83194	48.52	0.516	rgb(223,118,119)	1.9515	2,2
Nfib	Hspg2	0.17301	33.21	0.213	rgb(219,176,177)	1.645	2,2
Sox7	Hspg2	0.95592	50.54	0.535	rgb(223,115,116)	1.992	2,2
Tsc22d1	Hspg2	0.64949	43.41	0.41	rgb(222,139,140)	1.8492	2,2
Sox7	Htra4	0.50457	40.27	0.306	rgb(220,158,159)	1.7863	2,2
Tsc22d1	Ick	0.2469	33.52	0.519	rgb(223,118,119)	1.6512	2,2
Sox7	Id3	0.68691	44.45	0.454	rgb(222,130,131)	1.87	2,2
Sox7	Iffo2	0.23948	33.41	0.406	rgb(221,139,140)	1.649	2,2
Sox7	Ifitm3	0.35586	36.19	0.198	rgb(219,179,180)	1.7046	2,2
Foxf1	Igfbp3	0.90215	50.3	0.462	rgb(222,129,130)	1.9872	2,2
Nfib	Igfbp3	0.73637	46.34	0.34	rgb(221,152,153)	1.9079	2,2
Sox7	Igfbp3	0.87644	49.51	0.508	rgb(223,120,121)	1.9714	2,2
Tsc22d1	Igfbp4	0.70754	45.3	0.303	rgb(220,159,160)	1.8871	2,2
Sox7	Igflr1	0.22583	33.31	0.322	rgb(221,155,156)	1.647	2,2
Nfib	Igsf3	0.010019	30.29	0.288	rgb(220,162,163)	1.5865	2,2
Foxf1	Il17a	0.50871	39.43	0.432	rgb(222,135,135)	1.7695	2,2
Nfib	Il17ra	0.52385	40.19	0.194	rgb(219,180,180)	1.7847	2,2
Tsc22d1	Il6ra	0.71237	45.35	0.352	rgb(221,150,150)	1.8881	2,2
Tsc22d1	Il6st	0.29734	34.59	0.592	rgb(224,104,105)	1.6726	2,2
Foxf1	Inf2	0.078482	30.46	0.464	rgb(222,128,129)	1.5899	2,2
Nfib	Itga1	0.86457	49.43	0.43	rgb(222,135,136)	1.9698	None
Nfib	Itga2	0.16837	33.17	0.168	rgb(219,185,185)	1.6442	None
Nfib	Jmjd1c	0.022125	30.01	0.205	rgb(219,178,178)	1.5809	None
Foxf1	Josd1	0.51103	39.46	0.459	rgb(222,129,130)	1.7701	2,2
Sox7	Kcna6	0.70396	45.39	0.413	rgb(222,138,139)	1.8889	2,2
Nfib	Kcnk6	0.088906	31.42	0.425	rgb(222,136,137)	1.6091	2,2
Foxf1	Kcnmb4	0.43936	38.41	0.411	rgb(222,138,139)	1.7491	2,2
Nfib	Klf12	0.73484	46.19	0.19	rgb(219,181,181)	1.9049	None
Foxf1	Klf13	0.59037	41.63	0.628	rgb(224, 97, 98)	1.8136	2,2
Sox7	Klhl13	0.92901	50.44	0.562	rgb(223,110,111)	1.99	2,2
Nfib	Klrc1	0.34176	35.48	0.476	rgb(222,126,127)	1.6904	2,2
Nfib	Klrc2	0.58585	41.48	0.482	rgb(222,125,126)	1.8106	2,2
Nfib	Klrc3	0.17085	32.28	0.282	rgb(220,163,164)	1.6264	2,2
Nfib	Krt20	0.023247	30.37	0.369	rgb(221,147,147)	1.5881	2,2
Foxf1	Lama4	0.71857	45.6	0.604	rgb(224,102,103)	1.8931	2,2
Sox7	Lama4	0.80298	48.23	0.289	rgb(220,162,162)	1.9457	2,2
Foxf1	Lama5	0.82347	48.41	0.41	rgb(222,139,139)	1.9493	2,2
Nfib	Lax1	0.49773	40.18	0.179	rgb(219,183,183)	1.7845	None
Sox7	Ldb2	0.45326	38.3	0.401	rgb(221,140,141)	1.7469	2,2
Foxf1	Leap2	0.37892	37.26	0.273	rgb(220,165,165)	1.7261	2,2
Nfib	Lgals3	0.87588	49.51	0.515	rgb(223,119,120)	1.9714	None
Nfib	Lhfpl2	0.62571	43.34	0.345	rgb(221,151,152)	1.8478	2,2
Nfib	Lima1	0.14796	32.43	0.433	rgb(222,134,135)	1.6294	2,2
Tsc22d1	Lima1	0.59804	42.21	0.212	rgb(219,176,177)	1.8252	2,2
Nfib	Lmcd1	0.22675	34.2	0.203	rgb(219,178,179)	1.6648	2,2
Tsc22d1	Lmcd1	0.62072	42.49	0.493	rgb(222,123,124)	1.8308	2,2
Sox7	Lmod1	0.88613	49.63	0.626	rgb(224, 97, 99)	1.9738	2,2
Nfib	Lox	0.43504	38.37	0.371	rgb(221,146,147)	1.7483	2,2
Sox7	Lpcat2	0.17816	32.33	0.335	rgb(221,153,154)	1.6274	2,2
Foxf1	Lrig1	0.51007	39.45	0.445	rgb(222,132,133)	1.7699	2,2
Foxf1	Lrrc32	0.5461	40.42	0.423	rgb(222,136,137)	1.7893	2,2
Nfib	Lrrc32	0.45276	39.08	0.08	rgb(218,202,202)	1.7625	2,2
Sox7	Lrrc32	0.37021	37.17	0.168	rgb(219,185,185)	1.7243	2,2
Tsc22d1	Lrrc32	0.024945	30.38	0.38	rgb(221,144,145)	1.5883	2,2
Foxf1	Lrrc8d	0.67417	44.48	0.509	rgb(223,120,121)	1.8706	2,2
Tsc22d1	Ltbp3	0.16151	33.1	0.179	rgb(219,183,183)	1.6428	2,2
Sox7	Ly6c1	0.085416	31.04	0.041	rgb(217,209,209)	1.6015	2,2
Tsc22d1	Ly6c1	0.46232	38.37	0.371	rgb(221,146,147)	1.7483	2,2
Foxf1	Ly6g5b	0.20285	33.11	0.225	rgb(219,174,175)	1.643	2,2
Foxf1	Lyve1	0.8753	49.5	0.502	rgb(223,121,122)	1.9712	2,2
Nfib	Lyve1	0.31934	36.12	0.122	rgb(218,194,194)	1.7032	2,2
Sox7	Lyve1	0.30578	35.15	0.272	rgb(220,165,166)	1.6838	2,2
Nfib	Mapk11	0.073652	31.31	0.305	rgb(220,159,159)	1.6069	2,2
Foxf1	Mapt	0.41359	38.16	0.321	rgb(221,156,156)	1.7441	2,2
Sox7	Mapt	0.41139	38.13	0.126	rgb(218,193,193)	1.7435	2,2
Sox7	Mast2	0.11376	31.28	0.28	rgb(220,164,164)	1.6063	2,2
Tsc22d1	Mboat7	0.479	39.4	0.399	rgb(221,141,142)	1.7689	2,2
Tsc22d1	Mcf2l	0.44651	38.24	0.244	rgb(220,170,171)	1.7457	2,2
Tsc22d1	Met	0.81326	48.3	0.403	rgb(221,140,141)	1.9471	2,2
Nfib	Mettl20	0.25558	34.13	0.125	rgb(218,193,193)	1.6634	None
Foxf1	Mfap4	0.53724	41.17	0.173	rgb(219,184,184)	1.8044	2,2
Nfib	Mfap4	0.41962	38.23	0.229	rgb(220,173,174)	1.7455	2,2
Sox7	Mfap4	0.6462	43.38	0.38	rgb(221,144,145)	1.8486	2,2
Nfib	Mgll	0.81828	48.4	0.399	rgb(221,141,142)	1.9491	None
Foxf1	Mir3058	0.32671	36.2	0.195	rgb(219,180,180)	1.7048	2,2
Sox7	Mir3058	0.37764	37.25	0.247	rgb(220,170,170)	1.7259	2,2
Nfib	Mir6979	0.29022	34.43	0.429	rgb(222,135,136)	1.6694	2,2
Foxf1	Mmp11	0.32602	35.33	0.326	rgb(221,155,155)	1.6874	2,2
Nfib	Mmp14	0.7498	46.49	0.49	rgb(222,123,124)	1.9109	2,2
Nfib	Mmp16	0.048146	31.14	0.136	rgb(218,191,191)	1.6035	2,2
Sox7	Mmp16	0.1837	32.37	0.368	rgb(221,147,147)	1.6282	2,2
Sox7	Mmp19	0.96102	50.56	0.605	rgb(224,101,103)	1.9924	2,2
Nfib	Mmrn1	0.67317	44.46	0.462	rgb(222,129,130)	1.8702	2,2
Sox7	Mmrn2	0.37719	37.24	0.324	rgb(221,155,156)	1.7257	2,2
Tsc22d1	Mmrn2	0.3205	36.14	0.137	rgb(219,191,191)	1.7036	2,2
Sox7	Mn1	0.78445	47.38	0.384	rgb(221,144,144)	1.9287	2,2
Nfib	Mon1b	0.34428	35.53	0.528	rgb(223,116,117)	1.6914	2,2
Sox7	Morn1	0.14758	32.08	0.082	rgb(218,201,201)	1.6223	2,2
Nfib	Mrpl13	0.63066	43.4	0.404	rgb(221,140,141)	1.849	2,2
Sox7	Mrvi1	0.62385	42.57	0.565	rgb(223,109,110)	1.8324	2,2
Nfib	Ms4a7	0.85014	49.3	0.305	rgb(220,159,159)	1.9672	2,2
Sox7	Ms4a7	0.57745	41.38	0.375	rgb(221,145,146)	1.8086	2,2
Foxf1	Mt1	0.65008	43.42	0.417	rgb(222,137,138)	1.8494	2,2
Nfib	Mt1	0.82442	48.46	0.458	rgb(222,130,130)	1.9503	2,2
Sox7	Mt1	0.085416	31.04	0.043	rgb(217,209,209)	1.6015	2,2
Tsc22d1	Mt1	0.48163	39.2	0.2	rgb(219,179,179)	1.7649	2,2
Foxf1	Mt2	0.33158	35.37	0.372	rgb(221,146,147)	1.6882	2,2
Nfib	Mt2	0.74149	46.39	0.391	rgb(221,142,143)	1.9089	2,2
Nfib	Muc13	0.5591	41.41	0.406	rgb(221,139,140)	1.8092	2,2
Foxf1	Muc20	0.53761	40.34	0.341	rgb(221,152,153)	1.7877	2,2
Nfib	Muc20	0.29187	35.31	0.309	rgb(220,158,159)	1.687	2,2
Nfib	Muc4	0.96856	50.59	0.593	rgb(224,104,105)	1.993	None
Foxf1	Mxi1	0.51007	39.45	0.449	rgb(222,131,132)	1.7699	2,2
Tsc22d1	Myo1b	0.11539	31.29	0.289	rgb(220,162,162)	1.6065	2,2
Nfib	Mzb1	0.065005	31.26	0.263	rgb(220,167,167)	1.6059	2,2
Foxf1	Nbea	0.39124	36.6	0.598	rgb(224,103,104)	1.7129	2,2
Foxf1	Ndrg1	0.31715	35.26	0.293	rgb(220,161,162)	1.686	2,2
Foxf1	Nfib	0.46044	39.21	0.279	rgb(220,164,164)	1.7651	2,2
Sox7	Nfib	0.78189	47.42	0.425	rgb(222,136,137)	1.9295	2,2
Tsc22d1	Nfic	0.64706	44.14	0.168	rgb(219,185,185)	1.8638	2,2
Tsc22d1	Nfix	0.1837	32.37	0.367	rgb(221,147,148)	1.6282	2,2
Foxf1	Nid1	0.60558	42.31	0.305	rgb(220,159,159)	1.8272	2,2
Sox7	Nid1	0.90664	50.33	0.454	rgb(222,130,131)	1.9878	2,2
Sox7	Nkd2	0.71142	45.41	0.413	rgb(222,138,139)	1.8893	2,2
Nfib	Nmnat2	0.60305	42.28	0.283	rgb(220,163,163)	1.8266	None
Foxf1	Nmrk2	0.18883	32.42	0.416	rgb(222,138,138)	1.6292	2,2
Foxf1	Npc2	0.14917	32.1	0.097	rgb(218,198,199)	1.6227	2,2
Nfib	Nphp1	0.081661	31.36	0.363	rgb(221,148,148)	1.6079	2,2
Tsc22d1	Nphp1	0.65126	43.43	0.425	rgb(222,136,137)	1.8496	2,2
Sox7	Nptx1	0.52063	40.42	0.418	rgb(222,137,138)	1.7893	2,2
Sox7	Nrbp2	0.031879	30.13	0.131	rgb(218,192,192)	1.5833	2,2
Foxf1	Nrp1	0.69453	44.64	0.642	rgb(224, 94, 96)	1.8738	2,2
Sox7	Nrp2	0.5095	40.32	0.315	rgb(220,157,157)	1.7873	2,2
Nfib	Ntpcr	0.15028	32.46	0.461	rgb(222,129,130)	1.63	2,2
Foxf1	Nudt4	0.78341	47.37	0.446	rgb(222,132,133)	1.9285	2,2
Tsc22d1	Nutf2	0.19402	33.35	0.345	rgb(221,151,152)	1.6478	2,2
Nfib	Olr1	0.22392	34.18	0.177	rgb(219,183,184)	1.6644	2,2
Tsc22d1	Osbpl1a	0.7802	47.33	0.343	rgb(221,152,152)	1.9277	2,2
Foxf1	Osbpl6	0.19715	33.37	0.373	rgb(221,146,147)	1.6482	2,2
Sox7	Osbpl6	0.15978	33.07	0.073	rgb(218,203,203)	1.6422	2,2
Tsc22d1	Osbpl6	0.5766	41.37	0.367	rgb(221,147,148)	1.8084	2,2
Sox7	Osmr	0.63013	43.18	0.355	rgb(221,149,150)	1.8446	2,2
Tsc22d1	Pacsin1	0.14573	32.05	0.109	rgb(218,196,196)	1.6217	2,2
Nfib	Pald1	0.77364	47.26	0.264	rgb(220,167,167)	1.9263	2,2
Foxf1	Papd7	0.40481	37.24	0.251	rgb(220,169,170)	1.7257	2,2
Nfib	Paqr3	0.2179	33.26	0.262	rgb(220,167,168)	1.646	2,2
Foxf1	Pcdh17	0.016111	30.32	0.323	rgb(221,155,156)	1.5871	2,2
Tsc22d1	Pcdh17	0.60865	42.34	0.554	rgb(223,111,112)	1.8278	2,2
Sox7	Pclo	0.76239	46.58	0.578	rgb(223,107,108)	1.9127	2,2
Foxf1	Pcsk5	0.76792	47.28	0.287	rgb(220,162,163)	1.9267	2,2
Sox7	Pcsk5	0.26393	34.22	0.274	rgb(220,165,165)	1.6652	2,2
Foxf1	Pdlim3	0.15804	32.19	0.266	rgb(220,166,167)	1.6245	2,2
Nfib	Pdlim3	0.76211	47.19	0.192	rgb(219,180,181)	1.9249	2,2
Tsc22d1	Pdlim3	0.69903	45.34	0.383	rgb(221,144,145)	1.8879	2,2
Sox7	Pdpn	0.68864	44.48	0.479	rgb(222,125,126)	1.8706	2,2
Sox7	Perp	0.46195	39.23	0.229	rgb(220,173,174)	1.7655	2,2
Foxf1	Pfn2	0.57934	41.4	0.425	rgb(222,136,137)	1.809	2,2
Foxf1	Phldb1	0.78654	47.4	0.399	rgb(221,141,142)	1.9291	2,2
Foxf1	Phldb2	0.60064	42.47	0.475	rgb(222,126,127)	1.8304	2,2
Sox7	Phldb2	0.29187	35.31	0.308	rgb(220,158,159)	1.687	2,2
Nfib	Pigr	0.13674	32.34	0.341	rgb(221,152,153)	1.6276	2,2
Nfib	Pik3r6	0.79388	47.49	0.49	rgb(222,123,124)	1.9309	None
Nfib	Pld3	0.53978	41.21	0.207	rgb(219,177,178)	1.8052	None
Nfib	Plek	0.94899	50.51	0.508	rgb(223,120,121)	1.9914	None
Nfib	Plekha6	0.57901	42.22	0.222	rgb(219,175,175)	1.8254	2,2
Sox7	Plekha6	0.41438	37.32	0.316	rgb(220,157,157)	1.7273	2,2
Sox7	Plekhg6	0.1304	32.3	0.3	rgb(220,160,160)	1.6268	2,2
Tsc22d1	Plxnb2	0.37135	37.18	0.184	rgb(219,182,182)	1.7245	2,2
Sox7	Pmp22	0.16837	33.17	0.166	rgb(219,185,186)	1.6442	2,2
Foxf1	Podxl	0.15251	32.14	0.218	rgb(219,175,176)	1.6235	2,2
Sox7	Postn	0.87273	49.48	0.505	rgb(223,121,122)	1.9708	2,2
Sox7	Ppap2b	0.28755	35.28	0.285	rgb(220,163,163)	1.6864	2,2
Foxf1	Ppic	0.16192	32.22	0.218	rgb(219,175,176)	1.6252	2,2
Nfib	Ppic	0.29749	35.35	0.349	rgb(221,150,151)	1.6878	2,2
Nfib	Ppp1cc	0.29637	35.34	0.337	rgb(221,153,153)	1.6876	2,2
Sox7	Ppp1r3e	0.35999	36.23	0.232	rgb(220,173,173)	1.7054	2,2
Sox7	Prelp	0.48163	39.13	0.327	rgb(221,155,155)	1.7635	2,2
Nfib	Prex2	0.4648	39.26	0.256	rgb(220,168,169)	1.7661	2,2
Sox7	Prkcg	0.78743	47.41	0.459	rgb(222,129,130)	1.9293	2,2
Foxf1	Ptafr	0.50399	39.38	0.375	rgb(221,145,146)	1.7685	2,2
Foxf1	Ptpn22	0.60182	42.49	0.49	rgb(222,123,124)	1.8308	2,2
Sox7	Ptprg	0.971	50.6	0.602	rgb(224,102,103)	1.9932	2,2
Nfib	Ptprk	0.14092	32.37	0.368	rgb(221,147,148)	1.6282	2,2
Foxf1	Purb	0.013509	29.42	0.42	rgb(222,137,138)	1.5691	2,2
Nfib	Qk	0.20784	33.47	0.467	rgb(222,128,129)	1.6502	2,2
Tsc22d1	Qrfp	0.23948	33.41	0.41	rgb(222,139,140)	1.649	2,2
Sox7	Rad51	0.11376	31.28	0.278	rgb(220,164,164)	1.6063	2,2
Sox7	Ralgds	0.22255	33.29	0.287	rgb(220,162,163)	1.6466	2,2
Nfib	Rap2a	0.82139	48.39	0.389	rgb(221,143,144)	1.9489	2,2
Tsc22d1	Rapgef5	0.26888	35.1	0.287	rgb(220,162,163)	1.6828	2,2
Nfib	Raph1	0.72879	45.58	0.582	rgb(223,106,107)	1.8927	2,2
Nfib	Rasal2	0.23671	34.28	0.279	rgb(220,164,164)	1.6664	2,2
Foxf1	Rb1	0.55316	40.54	0.538	rgb(223,114,115)	1.7918	2,2
Nfib	Rbpj	0.6271	43.11	0.128	rgb(218,193,193)	1.8432	None
