TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Bcl6	Sipa1	0.88403	49.59	0.593	rgb(224,104,105)	1.973	None
Maf	Sipa1	0.5095	40.32	0.318	rgb(221,156,157)	1.7873	None
Maf	Skap1	0.43993	38.15	0.149	rgb(219,189,189)	1.7439	None
Bcl6	Sla	0.47563	38.57	0.572	rgb(223,108,109)	1.7523	None
Maf	Sla	0.77664	47.37	0.365	rgb(221,147,148)	1.9285	None
Tgif1	Sla	0.63884	43.31	0.306	rgb(220,159,159)	1.8472	None
Maf	Sla2	0.26619	35.06	0.102	rgb(218,197,198)	1.682	None
Maf	Slamf7	0.90664	50.33	0.331	rgb(221,154,154)	1.9878	None
Bcl6	Slc11a2	0.27907	35.21	0.211	rgb(219,177,177)	1.685	None
Irf7	Slc11a2	0.92205	50.41	0.405	rgb(221,140,140)	1.9894	None
Maf	Slc14a1	0.97766	50.63	0.629	rgb(224, 97, 98)	1.9938	None
Maf	Slc15a3	0.80298	48.23	0.23	rgb(220,173,174)	1.9457	None
Maf	Slc16a10	0.99846	50.82	0.819	rgb(226, 61, 62)	1.9976	None
Maf	Slc16a6	0.93838	50.47	0.468	rgb(222,128,129)	1.9906	None
Vdr	Slc16a6	0.57713	42.19	0.453	rgb(222,131,131)	1.8248	None
Nr2f6	Slc17a9	0.44953	38.27	0.272	rgb(220,165,166)	1.7463	None
Maf	Slc22a15	0.59433	42.13	0.13	rgb(218,192,192)	1.8236	None
Nr2f6	Slc22a15	0.64825	44.17	0.171	rgb(219,184,185)	1.8644	None
Nr2f6	Slc25a24	0.49492	40.12	0.117	rgb(218,195,195)	1.7833	None
Maf	Slc27a1	0.99427	50.75	0.753	rgb(225, 73, 75)	1.9962	None
Irf7	Slc27a6	0.93183	50.45	0.445	rgb(222,132,133)	1.9902	None
Irf7	Slc28a2	0.37719	37.24	0.242	rgb(220,171,171)	1.7257	2,2
Maf	Slc28a2	0.99462	50.75	0.753	rgb(225, 73, 75)	1.9962	None
Maf	Slc2a3	0.97325	50.61	0.608	rgb(224,101,102)	1.9934	None
Bcl6	Slc2a6	0.2089	33.49	0.492	rgb(222,123,124)	1.6506	2,2
Tgif1	Slc2a8	0.55661	41.06	0.142	rgb(219,190,190)	1.8022	None
Maf	Slc30a3	0.8493	49.29	0.285	rgb(220,163,163)	1.967	None
Maf	Slc30a9	0.91865	50.39	0.388	rgb(221,143,144)	1.989	None
Maf	Slc35f2	0.89367	50.21	0.214	rgb(219,176,177)	1.9854	None
Nr2f6	Slc35f5	0.84737	49.27	0.268	rgb(220,166,166)	1.9666	None
Vdr	Slc38a1	0.55564	41.03	0.029	rgb(217,211,211)	1.8016	None
Maf	Slc43a3	0.67392	44.47	0.474	rgb(222,127,128)	1.8704	None
Maf	Slc4a7	0.048146	31.14	0.136	rgb(218,191,191)	1.6035	None
Bcl6	Slc51a	0.13674	32.34	0.344	rgb(221,151,152)	1.6276	2,2
Maf	Slc6a20a	0.91536	50.38	0.378	rgb(221,145,145)	1.9888	None
Tgif1	Slc6a20a	0.94522	50.5	0.495	rgb(222,122,123)	1.9912	None
Vdr	Slc7a6	0.79156	47.54	0.54	rgb(223,114,115)	1.9319	2,2
Bcl6	Slc7a6os	0.89854	50.27	0.271	rgb(220,165,166)	1.9866	None
Tgif1	Slc7a6os	0.1577	33.05	0.048	rgb(218,208,208)	1.6418	None
Vdr	Slc7a6os	0.9949	50.76	0.764	rgb(225, 71, 73)	1.9964	None
Tgif1	Slc9a2	0.62186	43.3	0.304	rgb(220,159,159)	1.847	None
Bcl6	Slc9a9	0.50457	40.27	0.272	rgb(220,165,166)	1.7863	None
Maf	Slc9a9	0.97325	50.61	0.611	rgb(224,100,102)	1.9934	None
Nr2f6	Slco3a1	0.24603	33.48	0.481	rgb(222,125,126)	1.6504	None
Maf	Slco4a1	0.94095	50.48	0.476	rgb(222,126,127)	1.9908	None
Maf	Slfn2	0.48337	39.16	0.382	rgb(221,144,145)	1.7641	None
Bcl6	Smad7	0.48386	39.45	0.452	rgb(222,131,132)	1.7699	2,2
Maf	Smad7	0.87417	49.49	0.49	rgb(222,123,124)	1.971	None
Bcl6	Smap2	0.93306	50.45	0.452	rgb(222,131,132)	1.9902	None
Irf7	Smap2	0.9949	50.76	0.763	rgb(225, 71, 73)	1.9964	None
Maf	Smap2	0.37719	37.24	0.243	rgb(220,171,171)	1.7257	None
Nr2f6	Smc4	0.47708	39.02	0.019	rgb(217,213,213)	1.7613	None
Vdr	Smco4	0.88443	49.6	0.603	rgb(224,102,103)	1.9732	None
Maf	Smim3	0.43303	37.6	0.605	rgb(224,101,103)	1.7329	None
Nr2f6	Smox	0.91672	50.38	0.379	rgb(221,145,145)	1.9888	None
Vdr	Smox	0.98035	50.64	0.637	rgb(224, 95, 97)	1.994	None
Tgif1	Smpdl3a	0.90975	50.35	0.349	rgb(221,150,151)	1.9882	None
Bcl6	Smyd1	0.80369	48.15	0.153	rgb(219,188,188)	1.9441	None
Nr2f6	Smyd1	0.31809	36.09	0.094	rgb(218,199,199)	1.7026	None
Vdr	Smyd1	0.40567	37.63	0.629	rgb(224, 97, 98)	1.7335	2,2
Bcl6	Smyd2	0.61491	43.22	0.243	rgb(220,171,171)	1.8454	None
Vdr	Smyd2	0.53398	41.11	0.112	rgb(218,196,196)	1.8032	None
Bcl6	Snai1	0.068479	31.28	0.285	rgb(220,163,163)	1.6063	2,2
Bcl6	Sncaip	0.6002	42.24	0.244	rgb(220,170,171)	1.8258	None
Tgif1	Sncaip	0.81538	48.37	0.371	rgb(221,146,147)	1.9485	None
Bcl6	Snhg5	0.86597	49.44	0.438	rgb(222,133,134)	1.97	None
Maf	Snhg5	0.9522	50.52	0.517	rgb(223,118,119)	1.9916	None
Vdr	Snhg5	0.43705	38.1	0.097	rgb(218,198,199)	1.7429	None
Maf	Snn	0.88925	50.07	0.414	rgb(222,138,139)	1.9826	None
Maf	Sntb1	0.94095	50.48	0.485	rgb(222,124,125)	1.9908	None
Bcl6	Sntb2	0.57982	42.23	0.235	rgb(220,172,173)	1.8256	None
Maf	Sntb2	0.81881	48.36	0.364	rgb(221,147,148)	1.9483	None
Bcl6	Snx18	0.88916	50.05	0.059	rgb(218,206,206)	1.9822	None
Maf	Snx18	0.23671	34.28	0.335	rgb(221,153,154)	1.6664	None
Nr2f6	Snx18	0.72639	46.22	0.222	rgb(219,175,175)	1.9055	None
Maf	Snx20	0.66013	44.33	0.325	rgb(221,155,156)	1.8676	None
Bcl6	Snx33	0.95838	50.55	0.549	rgb(223,112,113)	1.9922	None
Maf	Snx33	0.43607	38.08	0.082	rgb(218,201,202)	1.7425	None
Nr2f6	Snx33	0.96212	50.56	0.565	rgb(223,109,110)	1.9924	None
Tgif1	Sorcs2	0.6607	44.04	0.036	rgb(217,210,210)	1.8618	None
Tgif1	Sorl1	0.7095	45.32	0.322	rgb(221,156,156)	1.8875	None
Maf	Sp3	0.35636	36.46	0.464	rgb(222,128,129)	1.7101	2,2
Nr2f6	Spata22	0.92075	50.4	0.403	rgb(221,140,141)	1.9892	None
Nr2f6	Spice1	0.94246	50.49	0.492	rgb(222,123,124)	1.991	None
Maf	Spin2c	0.97766	50.63	0.634	rgb(224, 96, 97)	1.9938	None
Bcl6	Spn	0.17438	33.22	0.222	rgb(219,175,175)	1.6452	None
Maf	Spn	0.86016	49.38	0.376	rgb(221,145,146)	1.9688	None
Bcl6	Sppl2b	0.52607	40.22	0.217	rgb(219,175,176)	1.7853	None
Vdr	Sppl2b	0.84579	49.25	0.254	rgb(220,168,169)	1.9662	None
Bcl6	Spred2	0.91248	50.36	0.362	rgb(221,148,149)	1.9884	None
Maf	Spsb1	0.91248	50.36	0.36	rgb(221,148,149)	1.9884	None
Nr2f6	Spsb1	0.76731	47.27	0.265	rgb(220,166,167)	1.9265	None
Tgif1	Spsb1	0.97666	50.62	0.616	rgb(224, 99,101)	1.9936	None
Tgif1	Sqle	0.95737	50.54	0.542	rgb(223,114,115)	1.992	None
Bcl6	Sqstm1	0.89751	50.26	0.257	rgb(220,168,169)	1.9864	None
Maf	Sqstm1	0.89339	50.2	0.272	rgb(220,165,166)	1.9852	None
Maf	Srgap2	0.56549	41.24	0.24	rgb(220,171,172)	1.8058	None
Bcl6	Srgap3	0.91049	50.35	0.348	rgb(221,151,151)	1.9882	None
Bcl6	Srgn	0.90746	50.33	0.327	rgb(221,155,155)	1.9878	None
Maf	Srgn	0.93967	50.48	0.483	rgb(222,125,126)	1.9908	None
Maf	Ss18	0.89961	50.28	0.316	rgb(220,157,157)	1.9868	None
Bcl6	Ssbp3	0.62379	42.56	0.557	rgb(223,111,112)	1.8322	None
Irf7	Ssbp3	0.60916	43.11	0.113	rgb(218,195,196)	1.8432	None
Bcl6	Ssh2	0.89339	50.2	0.2	rgb(219,179,179)	1.9852	None
Maf	Sspo	0.92205	50.41	0.421	rgb(222,137,137)	1.9894	None
Bcl6	Ssx2ip	0.81491	48.32	0.319	rgb(221,156,157)	1.9475	None
Maf	Ssx2ip	0.77664	47.37	0.368	rgb(221,147,147)	1.9285	None
Nr2f6	Ssx2ip	0.81631	48.38	0.375	rgb(221,145,146)	1.9487	None
Nr2f6	St14	0.6074	43.04	0.038	rgb(217,210,210)	1.8418	None
Tgif1	St14	0.89163	50.16	0.161	rgb(219,186,187)	1.9844	None
Maf	St3gal3	0.91049	50.35	0.346	rgb(221,151,152)	1.9882	None
Nr2f6	St3gal3	0.87477	49.5	0.5	rgb(222,122,123)	1.9712	None
Maf	St3gal6	0.46778	39.29	0.295	rgb(220,161,161)	1.7667	None
Nr2f6	St3gal6	0.87644	49.51	0.508	rgb(223,120,121)	1.9714	None
Maf	St6gal1	0.80232	48.22	0.348	rgb(221,151,151)	1.9455	None
Bcl6	St6galnac3	0.88747	49.67	0.669	rgb(224, 89, 91)	1.9746	None
Vdr	St6galnac6	0.99205	50.72	0.717	rgb(225, 80, 81)	1.9956	None
Maf	St7	0.6271	43.11	0.112	rgb(218,196,196)	1.8432	None
Irf7	St8sia1	0.43439	38.03	0.029	rgb(217,211,211)	1.7415	None
Tgif1	St8sia1	0.88599	49.63	0.63	rgb(224, 97, 98)	1.9738	None
Bcl6	Stap1	0.50078	40.22	0.222	rgb(219,175,175)	1.7853	None
Maf	Stap1	0.8722	49.48	0.477	rgb(222,126,127)	1.9708	None
Vdr	Stard4	0.23817	33.4	0.402	rgb(221,140,141)	1.6488	2,2
Irf7	Stat1	0.67797	44.54	0.536	rgb(223,115,116)	1.8718	2,2
Tgif1	Stat1	0.87644	49.51	0.512	rgb(223,119,120)	1.9714	None
Maf	Stat5b	0.075366	31.32	0.324	rgb(221,155,156)	1.6071	None
Nr2f6	Stat5b	0.70093	45.36	0.357	rgb(221,149,150)	1.8883	None
Irf7	Stat6	0.88359	49.59	0.588	rgb(223,105,106)	1.973	None
Vdr	Stk19	0.53824	41.18	0.196	rgb(219,180,180)	1.8046	2,2
Bcl6	Stx11	0.93967	50.48	0.481	rgb(222,125,126)	1.9908	None
Bcl6	Stx1a	0.90215	50.3	0.296	rgb(220,161,161)	1.9872	None
Vdr	Stx1a	0.4638	39.25	0.25	rgb(220,169,170)	1.7659	2,2
Bcl6	Sult1a1	0.57111	41.31	0.31	rgb(220,158,158)	1.8072	None
Maf	Sult1a1	0.76031	47.14	0.144	rgb(219,189,190)	1.9239	None
Maf	Sult2b1	0.30246	35.1	0.103	rgb(218,197,198)	1.6828	None
Maf	Sun2	0.96212	50.56	0.559	rgb(223,110,111)	1.9924	None
Tgif1	Sun2	0.15572	32.17	0.167	rgb(219,185,185)	1.6241	None
Bcl6	Susd2	0.84635	49.23	0.234	rgb(220,172,173)	1.9658	None
Maf	Susd2	0.99723	50.79	0.794	rgb(226, 65, 67)	1.997	None
Maf	Susd3	0.9949	50.76	0.758	rgb(225, 72, 74)	1.9964	None
Maf	Synj2	0.31832	36.1	0.1	rgb(218,198,198)	1.7028	None
Bcl6	Tacc2	0.63821	43.3	0.345	rgb(221,151,152)	1.847	None
Nr2f6	Tacc2	0.69903	45.34	0.336	rgb(221,153,154)	1.8879	None
Nr2f6	Tacstd2	0.7649	47.04	0.16	rgb(219,187,187)	1.9219	None
Bcl6	Tagap	0.75224	46.52	0.517	rgb(223,118,119)	1.9115	2,2
Maf	Tasp1	0.97445	50.61	0.606	rgb(224,101,102)	1.9934	None
Bcl6	Tatdn2	0.62102	43.29	0.288	rgb(220,162,163)	1.8468	2,2
Maf	Tatdn2	0.97325	50.61	0.605	rgb(224,101,103)	1.9934	None
Tgif1	Tbc1d32	0.64389	44.04	0.041	rgb(217,209,209)	1.8618	None
Irf7	Tbx21	0.79358	47.57	0.574	rgb(223,107,109)	1.9325	2,2
Bcl6	Tceal1	0.89662	50.25	0.412	rgb(222,138,139)	1.9862	None
Tgif1	Tcp11l2	0.99084	50.71	0.71	rgb(225, 81, 83)	1.9954	None
Irf7	Tdrd3	0.74227	46.4	0.404	rgb(221,140,141)	1.9091	None
Maf	Tdrd3	0.92901	50.44	0.442	rgb(222,133,134)	1.99	None
Tgif1	Tdrd3	0.76909	47.18	0.181	rgb(219,182,183)	1.9247	None
Nr2f6	Tec	0.11173	32.18	0.179	rgb(219,183,183)	1.6243	None
Maf	Tesc	0.99586	50.77	0.768	rgb(225, 70, 72)	1.9966	None
Bcl6	Tespa1	0.71435	45.37	0.371	rgb(221,146,147)	1.8885	None
Maf	Tex2	0.0053755	30.26	0.257	rgb(220,168,168)	1.5859	None
Vdr	Tex2	0.99545	50.76	0.759	rgb(225, 72, 74)	1.9964	None
Irf7	Tg	0.00098161	30.24	0.239	rgb(220,171,172)	1.5855	None
Tgif1	Tg	0.055407	31.2	0.203	rgb(219,178,179)	1.6047	None
Maf	Tgfb1	0.041867	31.07	0.074	rgb(218,203,203)	1.6021	None
Tgif1	Tgfb1	0.41776	38.21	0.21	rgb(219,177,177)	1.7451	None
Tgif1	Tgif1	0.70525	45.27	0.274	rgb(220,165,165)	1.8865	None
Maf	Tgm3	0.21645	33.25	0.253	rgb(220,169,169)	1.6458	None
Irf7	Tgtp1	0.070162	30.38	0.385	rgb(221,144,144)	1.5883	2,2
Nr2f6	Tha1	0.37292	37.2	0.195	rgb(219,180,180)	1.7249	2,2
Maf	Thap6	0.95347	50.53	0.534	rgb(223,115,116)	1.9918	None
Bcl6	Thbd	0.59804	42.21	0.209	rgb(219,177,178)	1.8252	None
Maf	Thbd	0.95838	50.55	0.55	rgb(223,112,113)	1.9922	None
Bcl6	Thsd7b	0.63306	43.27	0.271	rgb(220,165,166)	1.8464	None
Maf	Thsd7b	0.23543	34.27	0.275	rgb(220,165,165)	1.6662	None
Vdr	Thsd7b	0.59925	42.23	0.234	rgb(220,172,173)	1.8256	None
Bcl6	Thy1	0.76762	47.14	0.136	rgb(218,191,191)	1.9239	None
Vdr	Thy1	0.93183	50.45	0.499	rgb(222,122,123)	1.9902	None
Bcl6	Tiam2	0.50112	40.23	0.234	rgb(220,172,173)	1.7855	None
Nr2f6	Tiam2	0.90416	50.31	0.306	rgb(220,159,159)	1.9874	None
Tgif1	Tiam2	0.49218	39.27	0.27	rgb(220,165,166)	1.7663	None
Bcl6	Timeless	0.98788	50.69	0.694	rgb(225, 84, 86)	1.995	None
Bcl6	Timp2	0.91342	50.37	0.365	rgb(221,147,148)	1.9886	None
Maf	Timp2	0.96469	50.57	0.571	rgb(223,108,109)	1.9926	None
Tgif1	Tiparp	0.9015	50.29	0.294	rgb(220,161,161)	1.987	None
Nr2f6	Tiprl	0.87956	49.54	0.543	rgb(223,113,114)	1.972	2,2
Maf	Tjp2	0.59224	42.05	0.048	rgb(218,208,208)	1.822	None
Tgif1	Tjp2	0.4749	39.36	0.356	rgb(221,149,150)	1.7681	None
Vdr	Tle3	0.43352	38.02	0.021	rgb(217,213,213)	1.7413	None
Bcl6	Tlr3	0.49963	40.2	0.205	rgb(219,178,178)	1.7849	None
Irf7	Tmbim7	0.5839	42.28	0.276	rgb(220,164,165)	1.8266	None
Vdr	Tmbim7	0.29863	35.02	0.02	rgb(217,213,213)	1.6812	None
Bcl6	Tmcc1	0.71672	45.55	0.547	rgb(223,113,114)	1.8921	None
Bcl6	Tmed8	0.098754	31.19	0.186	rgb(219,181,182)	1.6045	None
Maf	Tmem123	0.41359	38.16	0.162	rgb(219,186,186)	1.7441	2,2
Tgif1	Tmem123	0.63266	43.42	0.416	rgb(222,138,138)	1.8494	2,2
Vdr	Tmem131	0.12831	32.29	0.292	rgb(220,161,162)	1.6266	None
Irf7	Tmem154	0.81114	48.28	0.278	rgb(220,164,164)	1.9467	None
Maf	Tmem154	0.95041	50.52	0.516	rgb(223,119,120)	1.9916	None
Tgif1	Tmem154	0.8051	48.19	0.187	rgb(219,181,182)	1.9449	None
Bcl6	Tmem176a	0.66806	44.23	0.229	rgb(220,173,174)	1.8656	None
Bcl6	Tmem194	0.82139	48.39	0.39	rgb(221,143,143)	1.9489	None
Maf	Tmem194b	0.80838	48.24	0.238	rgb(220,172,172)	1.9459	None
Nr2f6	Tmem194b	0.58735	42.32	0.319	rgb(221,156,157)	1.8274	None
Tgif1	Tmem194b	0.51751	40.39	0.389	rgb(221,143,143)	1.7887	None
Tgif1	Tmem230	0.74718	46.37	0.369	rgb(221,147,147)	1.9085	None
Bcl6	Tmem243	0.94246	50.49	0.493	rgb(222,123,124)	1.991	None
Maf	Tmem243	0.48196	39.14	0.182	rgb(219,182,183)	1.7637	None
Nr2f6	Tmem243	0.49023	39.25	0.255	rgb(220,168,169)	1.7659	None
Maf	Tmem30a	0.4728	39.34	0.341	rgb(221,152,153)	1.7677	None
Nr2f6	Tmem37	0.63738	43.29	0.288	rgb(220,162,163)	1.8468	None
Maf	Tmem64	0.97666	50.62	0.617	rgb(224, 99,100)	1.9936	None
Vdr	Tmem64	0.14832	32.09	0.088	rgb(218,200,200)	1.6225	2,2
Irf7	Tmem71	0.60629	42.62	0.619	rgb(224, 99,100)	1.8334	2,2
Tgif1	Tmem8	0.4875	39.22	0.22	rgb(219,175,175)	1.7653	2,2
Maf	Tmem9b	0.77364	47.26	0.719	rgb(225, 80, 81)	1.9263	None
Bcl6	Tnf	0.49434	39.29	0.294	rgb(220,161,161)	1.7667	2,2
Maf	Tnf	0.45385	39.11	0.112	rgb(218,196,196)	1.7631	2,2
Tgif1	Tnf	0.72879	45.58	0.583	rgb(223,106,107)	1.8927	2,2
Vdr	Tnf	0.94763	50.51	0.51	rgb(223,120,121)	1.9914	2,2
Maf	Tnfaip8	0.1095	32.16	0.161	rgb(219,186,187)	1.6239	None
Vdr	Tnfaip8	0.83345	48.51	0.508	rgb(223,120,121)	1.9513	None
Irf7	Tnfrsf1a	0.56586	41.5	0.504	rgb(223,121,122)	1.811	2,2
Maf	Tnfrsf1a	0.91536	50.38	0.38	rgb(221,144,145)	1.9888	None
Nr2f6	Tnfrsf1a	0.61067	42.36	0.357	rgb(221,149,150)	1.8282	None
Maf	Tnfrsf21	0.68482	45.16	0.162	rgb(219,186,186)	1.8843	None
Vdr	Tnfrsf25	0.96965	50.59	0.594	rgb(224,104,105)	1.993	None
Maf	Tnfsf10	0.68289	45.1	0.103	rgb(218,197,197)	1.8831	None
Maf	Tnfsf11	0.95347	50.53	0.534	rgb(223,115,116)	1.9918	None
Vdr	Tnfsf14	0.21907	33.27	0.268	rgb(220,166,166)	1.6462	None
Tgif1	Tnfsf8	0.77616	47.29	0.288	rgb(220,162,162)	1.9269	None
Tgif1	Tnfsf9	0.80453	48.25	0.254	rgb(220,169,169)	1.9461	None
Tgif1	Tnik	0.80838	48.24	0.235	rgb(220,172,173)	1.9459	None
Vdr	Tns3	0.16306	33.12	0.118	rgb(218,194,195)	1.6432	None
Vdr	Tns4	0.92205	50.41	0.415	rgb(222,138,139)	1.9894	None
