TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Foxm1	Kctd12b	0.64529	43.37	0.445	rgb(222,132,133)	1.8484	2,2
Klf8	Khdc1a	0.95592	50.54	0.538	rgb(223,114,115)	1.992	None
Klf8	Khdc1b	0.94899	50.51	0.505	rgb(223,121,122)	1.9914	None
Foxm1	Kif15	0.32481	35.32	0.322	rgb(221,155,156)	1.6872	2,2
Zfp367	Kif15	0.75584	46.47	0.548	rgb(223,112,113)	1.9105	2,2
E2f2	Kif23	0.5827	41.44	0.442	rgb(222,133,133)	1.8098	2,2
Zfp367	Kiz	0.24151	34.31	0.305	rgb(220,159,159)	1.667	2,2
Zfp367	Klf10	0.61948	43.27	0.283	rgb(220,163,163)	1.8464	2,2
Klf8	Klf13	0.88507	49.61	0.613	rgb(224,100,101)	1.9734	None
Foxm1	Klf8	0.0069648	30.27	0.271	rgb(220,165,166)	1.5861	2,2
Klf8	Klf8	0.029698	30.11	0.11	rgb(218,196,196)	1.5829	None
E2f2	Klhl10	0.73707	46.24	0.287	rgb(220,162,163)	1.9059	2,2
E2f2	Kntc1	0.40986	37.28	0.312	rgb(220,157,158)	1.7265	2,2
Foxm1	Kntc1	0.31014	35.2	0.203	rgb(219,178,179)	1.6848	2,2
Zfp367	Kntc1	0.22255	33.29	0.287	rgb(220,162,163)	1.6466	2,2
Klf8	Ksr1	0.73821	46.36	0.364	rgb(221,148,148)	1.9083	None
Foxm1	L1cam	0.3548	36.44	0.438	rgb(222,133,134)	1.7097	2,2
Klf8	Lat2	0.84579	49.25	0.249	rgb(220,169,170)	1.9662	None
Klf8	Lgals1	0.78101	47.34	0.338	rgb(221,152,153)	1.9279	None
Zfp367	Lgals1	0.1304	32.3	0.296	rgb(220,160,161)	1.6268	2,2
Klf8	Lgals3	0.70396	45.39	0.389	rgb(221,143,143)	1.8889	None
Klf8	Lmnb1	0.89807	50.26	0.261	rgb(220,167,168)	1.9864	None
Klf8	Lnx2	0.54163	41.23	0.397	rgb(221,141,142)	1.8056	None
Zfp367	Loh12cr1	0.23543	34.27	0.302	rgb(220,159,160)	1.6662	2,2
Foxm1	Lrig1	0.2089	33.49	0.493	rgb(222,123,124)	1.6506	2,2
Klf8	Lrrc8a	0.26287	34.6	0.601	rgb(224,102,103)	1.6728	2,2
Klf8	Lrrk1	0.95347	50.53	0.533	rgb(223,115,116)	1.9918	None
Klf8	Ltbp3	0.29637	35.34	0.338	rgb(221,153,153)	1.6876	2,2
Foxm1	Mapk12	0.031458	30.45	0.48	rgb(222,125,126)	1.5897	2,2
Klf8	Marveld2	0.31695	36.07	0.075	rgb(218,203,203)	1.7022	None
Klf8	Mboat2	0.11938	32.23	0.225	rgb(219,174,174)	1.6254	None
Foxm1	Mcm5	0.82093	48.38	0.38	rgb(221,144,145)	1.9487	2,2
Klf8	Mcm6	0.96965	50.59	0.589	rgb(223,105,106)	1.993	None
E2f2	Mcm7	0.7605	46.54	0.543	rgb(223,113,114)	1.9119	2,2
E2f2	Mcm8	0.37892	37.26	0.257	rgb(220,168,168)	1.7261	2,2
Klf8	Mcoln2	0.33241	36.25	0.25	rgb(220,169,170)	1.7058	None
Klf8	Mfsd10	0.11465	32.2	0.197	rgb(219,179,180)	1.6247	2,2
Zfp367	Mki67	0.83487	48.53	0.531	rgb(223,116,117)	1.9517	2,2
Foxm1	Mmp19	0.50025	39.35	0.353	rgb(221,150,150)	1.7679	2,2
Klf8	Mmp19	0.59804	42.43	0.426	rgb(222,136,137)	1.8296	2,2
Zfp367	Mms22l	0.3641	36.27	0.314	rgb(220,157,158)	1.7062	2,2
E2f2	Mpp2	0.62072	42.49	0.583	rgb(223,106,107)	1.8308	2,2
Zfp367	Mrgpre	0.4749	39.36	0.363	rgb(221,148,148)	1.7681	2,2
Klf8	Mrpl33	0.92075	50.4	0.401	rgb(221,140,141)	1.9892	None
Foxm1	Mrvi1	0.061592	31.24	0.244	rgb(220,170,171)	1.6055	2,2
Zfp367	Mrvi1	0.22057	33.32	0.317	rgb(220,157,157)	1.6472	2,2
Foxm1	Ms4a4c	0.87761	49.52	0.521	rgb(223,118,119)	1.9716	2,2
E2f2	Ms4a6b	0.34473	36.35	0.351	rgb(221,150,151)	1.7078	2,2
Zfp367	Mtmr9	0.35745	36.47	0.471	rgb(222,127,128)	1.7103	2,2
Klf8	Myb	0.36549	36.28	0.278	rgb(220,164,164)	1.7064	None
Klf8	Myl4	0.5766	41.37	0.374	rgb(221,145,146)	1.8084	None
Klf8	Myo16	0.82139	48.39	0.481	rgb(222,125,126)	1.9489	None
Klf8	Myo1f	0.76862	47.29	0.293	rgb(220,161,162)	1.9269	None
Zfp367	Naif1	0.48626	39.49	0.486	rgb(222,124,125)	1.7707	2,2
Klf8	Ncf1	0.77155	47.32	0.319	rgb(221,156,157)	1.9275	None
Klf8	Nck2	0.95041	50.52	0.52	rgb(223,118,119)	1.9916	None
E2f2	Ndc80	0.47063	38.46	0.465	rgb(222,128,129)	1.7501	2,2
Klf8	Ndc80	0.79975	48.17	0.17	rgb(219,185,185)	1.9445	2,2
Klf8	Ndrg1	0.49998	40.21	0.214	rgb(219,176,177)	1.7851	None
Zfp367	Ndrg2	0.22345	34.17	0.174	rgb(219,184,184)	1.6642	2,2
Zfp367	Ngly1	0.10435	31.23	0.229	rgb(220,173,174)	1.6053	2,2
Klf8	Nlrc3	0.049922	31.15	0.152	rgb(219,188,188)	1.6037	None
Zfp367	Nlrc3	0.080227	31.35	0.351	rgb(221,150,151)	1.6077	2,2
Foxm1	Noa1	0.55012	40.48	0.479	rgb(222,125,126)	1.7905	2,2
Foxm1	Nrbp2	0.61793	42.44	0.441	rgb(222,133,134)	1.8298	2,2
Foxm1	Nrm	0.20561	33.15	0.233	rgb(220,173,173)	1.6438	2,2
E2f2	Nrros	0.50782	39.42	0.424	rgb(222,136,137)	1.7693	2,2
Zfp367	Nsl1	0.31597	35.25	0.246	rgb(220,170,171)	1.6858	2,2
Foxm1	Nt5c3b	0.17357	32.3	0.304	rgb(220,159,159)	1.6268	2,2
Zfp367	Oas3	0.11708	31.3	0.298	rgb(220,160,161)	1.6067	2,2
Klf8	Osm	0.4433	38.2	0.196	rgb(219,180,180)	1.7449	None
Zfp367	Oxct1	0.30167	35.38	0.384	rgb(221,144,144)	1.6884	2,2
Klf8	Padi2	0.53093	41	0.243	rgb(220,170,171)	1.801	None
E2f2	Paxip1	0.37655	36.37	0.374	rgb(221,146,146)	1.7082	2,2
Zfp367	Phf19	0.51351	39.51	0.511	rgb(223,119,120)	1.7711	2,2
Zfp367	Phgdh	0.26393	34.22	0.216	rgb(219,176,176)	1.6652	2,2
E2f2	Pidd1	0.293	34.46	0.465	rgb(222,128,129)	1.67	2,2
Klf8	Pik3cb	0.52677	40.23	0.23	rgb(220,173,174)	1.7855	None
Klf8	Pik3r5	0.85296	49.33	0.33	rgb(221,154,155)	1.9678	None
Foxm1	Plbd1	0.00098161	30.24	0.237	rgb(220,172,172)	1.5855	2,2
Klf8	Plec	0.85788	49.36	0.365	rgb(221,147,148)	1.9684	None
Foxm1	Plxnb2	0.10435	31.23	0.232	rgb(220,173,173)	1.6053	2,2
E2f2	Plxnb3	0.017716	30.33	0.417	rgb(222,137,138)	1.5873	2,2
Zfp367	Poc1b	0.036304	30.54	0.544	rgb(223,113,114)	1.5915	2,2
Zfp367	Pole	0.39815	37.43	0.429	rgb(222,135,136)	1.7295	2,2
Foxm1	Polq	0.37495	36.35	0.345	rgb(221,151,152)	1.7078	2,2
Zfp367	Polq	0.5424	40.38	0.472	rgb(222,127,128)	1.7885	2,2
E2f2	Ppil1	0.53356	40.3	0.392	rgb(221,142,143)	1.7869	2,2
Klf8	Ppp2r2c	0.3677	37.13	0.127	rgb(218,193,193)	1.7235	None
Klf8	Ppp3cc	0.52501	40.21	0.207	rgb(219,178,178)	1.7851	None
Klf8	Pqlc3	0.98146	50.65	0.647	rgb(224, 93, 95)	1.9942	None
Zfp367	Pqlc3	0.51253	39.49	0.49	rgb(222,123,124)	1.7707	2,2
Foxm1	Prim1	0.29022	34.43	0.431	rgb(222,135,136)	1.6694	2,2
E2f2	Prim2	0.012153	30.3	0.305	rgb(220,159,159)	1.5867	2,2
Zfp367	Prkacb	0.15804	32.19	0.185	rgb(219,182,182)	1.6245	2,2
Klf8	Prkca	0.76558	47.25	0.249	rgb(220,169,170)	1.9261	None
Klf8	Prr5l	0.82502	48.42	0.417	rgb(222,137,138)	1.9495	None
Klf8	Prrc2b	0.89433	50.22	0.217	rgb(219,176,176)	1.9856	None
E2f2	Prrt2	0.59042	41.64	0.637	rgb(224, 95, 97)	1.8138	2,2
Foxm1	Psat1	0.26653	34.24	0.242	rgb(220,171,171)	1.6656	2,2
Zfp367	Psph	0.77817	47.31	0.455	rgb(222,130,131)	1.9273	2,2
Klf8	Ptger4	0.32015	36.13	0.129	rgb(218,192,193)	1.7034	None
Foxm1	Ptgr1	0.79254	47.47	0.473	rgb(222,127,128)	1.9305	2,2
E2f2	Ptpro	0.69316	45.28	0.338	rgb(221,153,153)	1.8867	2,2
E2f2	Pus10	0.47563	38.57	0.574	rgb(223,107,109)	1.7523	2,2
Klf8	Pydc3	0.77315	47.34	0.344	rgb(221,151,152)	1.9279	2,2
Zfp367	Pydc3	0.86396	49.41	0.41	rgb(222,139,139)	1.9694	2,2
E2f2	Qrfp	0.63532	43.45	0.446	rgb(222,132,133)	1.85	2,2
Klf8	Rab11fip4	0.83194	48.49	0.493	rgb(222,123,124)	1.9509	None
E2f2	Rab31	0.041025	30.2	0.199	rgb(219,179,179)	1.5847	2,2
E2f2	Rab3d	0.80768	48.23	0.225	rgb(219,174,174)	1.9457	2,2
Zfp367	Rab3d	0.70849	45.31	0.309	rgb(220,158,159)	1.8873	2,2
Klf8	Rab3ip	0.49963	40.2	0.198	rgb(219,179,180)	1.7849	None
E2f2	Racgap1	0.96469	50.57	0.568	rgb(223,109,110)	1.9926	2,2
Klf8	Racgap1	0.944	50.49	0.494	rgb(222,123,124)	1.991	None
E2f2	Rad51	0.79358	47.57	0.571	rgb(223,108,109)	1.9325	2,2
Foxm1	Rad51	0.11027	31.26	0.26	rgb(220,167,168)	1.6059	2,2
Zfp367	Rad51	0.82565	48.47	0.473	rgb(222,127,128)	1.9505	2,2
Klf8	Rad51d	0.0069648	30.27	0.271	rgb(220,165,166)	1.5861	2,2
Zfp367	Rasa3	0.058461	31.22	0.229	rgb(220,173,174)	1.6051	2,2
Klf8	Rasgrp2	0.024945	30.38	0.377	rgb(221,145,146)	1.5883	2,2
Klf8	Rassf1	0.20929	33.19	0.186	rgb(219,182,182)	1.6446	None
Foxm1	Reln	0.50399	39.38	0.377	rgb(221,145,146)	1.7685	2,2
Klf8	Rfng	0.17816	32.33	0.327	rgb(221,155,155)	1.6274	None
Klf8	Rhoq	0.34043	36.32	0.315	rgb(220,157,157)	1.7072	None
Foxm1	Rif1	0.018401	29.47	0.47	rgb(222,127,128)	1.5701	2,2
Zfp367	Rnf13	0.63066	43.4	0.4	rgb(221,141,141)	1.849	2,2
E2f2	Rogdi	0.36549	36.28	0.285	rgb(220,163,163)	1.7064	2,2
E2f2	Rpa2	0.28419	34.37	0.372	rgb(221,146,147)	1.6682	2,2
E2f2	Rpgr	0.16306	32.23	0.225	rgb(219,174,174)	1.6254	2,2
Foxm1	Rrm1	0.97945	50.64	0.636	rgb(224, 96, 97)	1.994	2,2
Klf8	Samd3	0.85065	49.29	0.29	rgb(220,162,162)	1.967	None
Zfp367	Samd9l	0.58704	41.5	0.503	rgb(223,121,122)	1.811	2,2
Foxm1	Sdc3	0.28208	35.24	0.24	rgb(220,171,172)	1.6856	2,2
Klf8	Selplg	0.85594	49.34	0.337	rgb(221,153,153)	1.968	None
Foxm1	Sema4a	0.31597	35.25	0.247	rgb(220,170,170)	1.6858	2,2
Zfp367	Sept1	0.23054	34.23	0.23	rgb(220,173,174)	1.6654	2,2
E2f2	Sept10	0.75746	46.49	0.492	rgb(222,123,124)	1.9109	2,2
Foxm1	Sept10	0.49131	39.26	0.265	rgb(220,166,167)	1.7661	2,2
Zfp367	Sept10	0.82859	48.46	0.461	rgb(222,129,130)	1.9503	2,2
Klf8	Serac1	0.15452	32.56	0.556	rgb(223,111,112)	1.632	2,2
Foxm1	Serpinf1	0.5388	40.35	0.348	rgb(221,150,151)	1.7879	2,2
Zfp367	Serpinf1	0.41865	38.22	0.224	rgb(219,174,175)	1.7453	2,2
Zfp367	Siae	0.055983	30.29	0.293	rgb(220,161,162)	1.5865	2,2
Zfp367	Slc12a3	0.54023	40.36	0.359	rgb(221,148,149)	1.7881	2,2
Klf8	Slc12a7	0.33581	36.28	0.278	rgb(220,164,164)	1.7064	None
E2f2	Slc14a1	0.12507	32.27	0.272	rgb(220,165,166)	1.6262	2,2
Klf8	Slc14a1	0.49861	40.19	0.193	rgb(219,180,181)	1.7847	2,2
Zfp367	Slc17a9	0.72256	45.47	0.474	rgb(222,126,127)	1.8905	2,2
E2f2	Slc25a5	0.31965	35.28	0.288	rgb(220,162,163)	1.6864	2,2
Klf8	Slc26a11	0.075366	31.32	0.317	rgb(220,156,157)	1.6071	2,2
Zfp367	Slc27a6	0.4012	37.48	0.478	rgb(222,126,127)	1.7305	2,2
Foxm1	Slc35g1	0.11539	31.29	0.288	rgb(220,162,163)	1.6065	2,2
E2f2	Slc43a3	0.3098	35.47	0.473	rgb(222,127,128)	1.6902	2,2
Foxm1	Slc43a3	0.92431	50.42	0.423	rgb(222,136,137)	1.9896	2,2
Zfp367	Slfn5	0.29439	34.48	0.485	rgb(222,124,125)	1.6704	2,2
Zfp367	Smc2	0.61745	43.25	0.33	rgb(221,154,155)	1.846	2,2
Foxm1	Snora65	0.4875	39.27	0.273	rgb(220,165,165)	1.7663	2,2
Klf8	Sntb1	0.4749	39.36	0.361	rgb(221,148,149)	1.7681	None
Zfp367	Sntb2	0.44299	38.45	0.451	rgb(222,131,132)	1.7499	2,2
Klf8	Sord	0.43936	38.41	0.405	rgb(221,140,140)	1.7491	2,2
Zfp367	Spata2l	0.64296	43.35	0.373	rgb(221,146,146)	1.848	2,2
Klf8	Spred2	0.3167	36.06	0.06	rgb(218,205,206)	1.702	None
E2f2	Srp19	0.60464	42.55	0.553	rgb(223,111,113)	1.832	2,2
Klf8	St3gal5	0.28475	35.26	0.26	rgb(220,167,168)	1.686	None
Zfp367	St6galnac6	0.1122	31.27	0.271	rgb(220,165,166)	1.6061	2,2
Foxm1	Stil	0.88724	49.66	0.663	rgb(224, 90, 92)	1.9744	2,2
Foxm1	Stradb	0.20929	33.19	0.194	rgb(219,180,180)	1.6446	2,2
Klf8	Susd1	0.27409	35.16	0.163	rgb(219,186,186)	1.684	None
Foxm1	Syngap1	0.42213	37.39	0.389	rgb(221,143,144)	1.7287	2,2
Zfp367	Tacc2	0.12214	32.25	0.253	rgb(220,169,169)	1.6258	2,2
Klf8	Tbx21	0.86923	49.46	0.456	rgb(222,130,131)	1.9704	None
Foxm1	Tbxas1	0.065005	31.26	0.272	rgb(220,165,166)	1.6059	2,2
Klf8	Tcf19	0.46602	39.27	0.267	rgb(220,166,167)	1.7663	None
Zfp367	Tgfb3	0.19715	33.37	0.428	rgb(222,135,136)	1.6482	2,2
Foxm1	Tgfbi	0.15865	33.06	0.187	rgb(219,181,182)	1.642	2,2
Klf8	Themis2	0.96212	50.56	0.556	rgb(223,111,112)	1.9924	None
Klf8	Tigit	0.40865	37.27	0.27	rgb(220,165,166)	1.7263	None
E2f2	Timeless	0.41962	38.23	0.236	rgb(220,172,172)	1.7455	2,2
Zfp367	Timeless	0.57608	42.18	0.176	rgb(219,183,184)	1.8246	2,2
E2f2	Tmcc2	0.17301	33.21	0.234	rgb(220,172,173)	1.645	2,2
Klf8	Tmem37	0.48674	39.21	0.212	rgb(219,176,177)	1.7651	None
E2f2	Tmem51	0.66525	44.18	0.18	rgb(219,183,183)	1.8646	2,2
Foxm1	Tmem51	0.26522	34.23	0.234	rgb(220,172,173)	1.6654	2,2
Zfp367	Tmpo	0.18637	33.3	0.301	rgb(220,160,160)	1.6468	2,2
Foxm1	Tmtc1	0.56909	41.58	0.578	rgb(223,107,108)	1.8126	2,2
Foxm1	Tnfaip8l1	0.13674	32.34	0.339	rgb(221,152,153)	1.6276	2,2
Klf8	Tnfaip8l1	0.20072	33.4	0.404	rgb(221,140,141)	1.6488	2,2
E2f2	Tnfrsf13c	0.004612	29.35	0.352	rgb(221,150,150)	1.5677	2,2
E2f2	Tnfsf8	0.1112	32.17	0.169	rgb(219,185,185)	1.6241	2,2
Klf8	Tnks1bp1	0.022125	30.01	0.012	rgb(217,215,215)	1.5809	None
Foxm1	Top2a	0.26393	34.22	0.216	rgb(219,176,176)	1.6652	2,2
E2f2	Tpx2	0.28084	35.23	0.235	rgb(220,172,173)	1.6854	2,2
E2f2	Tspan7	0.23948	33.41	0.41	rgb(222,139,139)	1.649	2,2
Klf8	Tstd3	0.86261	49.4	0.397	rgb(221,141,142)	1.9692	None
Klf8	Ttc13	0.42367	38.27	0.271	rgb(220,165,166)	1.7463	2,2
Zfp367	Ttc21b	0.28007	34.34	0.339	rgb(221,152,153)	1.6676	2,2
Klf8	Ttc39c	0.85888	49.37	0.371	rgb(221,146,147)	1.9686	None
Foxm1	Txndc16	0.61912	42.46	0.485	rgb(222,124,125)	1.8302	2,2
Foxm1	Ubac1	0.15698	32.18	0.184	rgb(219,182,182)	1.6243	2,2
E2f2	Ubash3a	0.099813	31.2	0.204	rgb(219,178,178)	1.6047	2,2
Klf8	Ubr7	0.2517	34.39	0.385	rgb(221,143,144)	1.6686	2,2
E2f2	Uck2	0.14051	31.49	0.492	rgb(222,123,124)	1.6105	2,2
Klf8	Ucp2	0.32671	36.2	0.195	rgb(219,180,180)	1.7048	None
E2f2	Uhrf1	0.30271	35.39	0.519	rgb(223,118,119)	1.6886	2,2
Klf8	Uhrf1	0.91974	50.4	0.399	rgb(221,141,142)	1.9892	2,2
Zfp367	Uhrf1	0.20725	33.17	0.172	rgb(219,184,184)	1.6442	2,2
Klf8	Ulk3	0.050452	31.16	0.157	rgb(219,187,187)	1.6039	2,2
Foxm1	Vcam1	0.36549	36.28	0.281	rgb(220,163,164)	1.7064	2,2
E2f2	Vim	0.9027	50.3	0.362	rgb(221,148,149)	1.9872	2,2
Foxm1	Vpreb3	0.62641	43.35	0.476	rgb(222,126,127)	1.848	2,2
E2f2	Wdr62	0.35682	36.2	0.202	rgb(219,179,179)	1.7048	2,2
Foxm1	Wdr62	0.12022	31.32	0.318	rgb(220,156,157)	1.6071	2,2
Klf8	Wdr62	0.24314	34.32	0.317	rgb(220,156,157)	1.6672	2,2
E2f2	Ywhah	0.52194	40.43	0.431	rgb(222,135,136)	1.7895	2,2
Zfp367	Zadh2	0.071798	30.39	0.387	rgb(221,143,144)	1.5885	2,2
Foxm1	Zbtbd6	0.7189	45.42	0.419	rgb(222,137,138)	1.8895	2,2
Foxm1	Zfp329	0.17225	32.29	0.289	rgb(220,162,162)	1.6266	2,2
Zfp367	Zfp329	0.11027	31.26	0.263	rgb(220,167,167)	1.6059	2,2
Foxm1	Zfp367	0.51253	39.49	0.505	rgb(223,120,122)	1.7707	2,2
Zfp367	Zfp40	0.23054	34.23	0.233	rgb(220,172,173)	1.6654	2,2
Foxm1	Zfp422	0.34297	35.5	0.499	rgb(222,122,123)	1.6908	2,2
Zfp367	Zfp654	0.70897	45.44	0.443	rgb(222,132,133)	1.8899	2,2
E2f2	Zfp7	0.2705	34.27	0.269	rgb(220,166,166)	1.6662	2,2
Foxm1	Zfp865	0.27169	34.28	0.363	rgb(221,148,148)	1.6664	2,2
Zfp367	Zfp955b	0.060767	30.32	0.499	rgb(222,122,123)	1.5871	2,2
