TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Maff	Tnfsf11	0.99892	50.83	0.827	rgb(226, 59, 61)	1.9978	None
Maff	Crem	0.99846	50.82	0.818	rgb(226, 61, 62)	1.9976	None
Maff	Ehd1	0.99804	50.81	0.807	rgb(226, 63, 64)	1.9974	None
Maff	Rasa2	0.9976	50.8	0.795	rgb(226, 65, 67)	1.9972	None
Maff	Ap1s2	0.99545	50.76	0.757	rgb(225, 72, 74)	1.9964	None
Maff	Odc1	0.9949	50.76	0.762	rgb(225, 71, 73)	1.9964	None
Maff	Spsb1	0.98665	50.68	0.681	rgb(224, 87, 88)	1.9948	None
Maff	Yaf2	0.98665	50.68	0.679	rgb(224, 87, 89)	1.9948	None
Maff	Ankrd33b	0.98563	50.67	0.67	rgb(224, 89, 90)	1.9946	None
Maff	Tex2	0.98563	50.67	0.665	rgb(224, 90, 91)	1.9946	None
Maff	Ppil6	0.98482	50.67	0.669	rgb(224, 89, 90)	1.9946	None
Maff	Tnfrsf11a	0.98482	50.67	0.671	rgb(224, 89, 90)	1.9946	None
Maff	Bcr	0.98035	50.64	0.645	rgb(224, 94, 95)	1.994	None
Maff	Prkar1a	0.97666	50.62	0.615	rgb(224, 99,101)	1.9936	None
Maff	Rgcc	0.97666	50.62	0.619	rgb(224, 99,100)	1.9936	None
Maff	Snhg5	0.97666	50.62	0.619	rgb(224, 99,100)	1.9936	None
Maff	Spata22	0.97217	50.6	0.599	rgb(224,103,104)	1.9932	None
Maff	Gja1	0.971	50.6	0.599	rgb(224,103,104)	1.9932	None
Maff	Nfkbiz	0.96965	50.59	0.59	rgb(223,104,105)	1.993	None
Maff	Dmrta1	0.96856	50.59	0.592	rgb(224,104,105)	1.993	None
Maff	Mapkapk2	0.96737	50.58	0.577	rgb(223,107,108)	1.9928	None
Maff	Rab20	0.96737	50.58	0.578	rgb(223,107,108)	1.9928	None
Maff	Slc16a6	0.96737	50.58	0.58	rgb(223,106,107)	1.9928	None
Maff	Grasp	0.96469	50.57	0.572	rgb(223,108,109)	1.9926	None
Maff	Casp7	-0.9634	50.57	-5.7E-01	rgb( 93,142,239)	1.9926	None
Maff	Tbc1d30	0.96102	50.56	0.563	rgb(223,109,111)	1.9924	None
