TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp219	Ccdc184	0.99956	50.88	0.882	rgb(227, 49, 50)	1.9988	None
Zfp219	Cd81	0.99933	50.87	0.866	rgb(227, 52, 53)	1.9986	None
Zfp219	Tmem150c	0.99787	50.81	0.811	rgb(226, 62, 64)	1.9974	None
Zfp219	Ltbr	0.9949	50.76	0.758	rgb(225, 72, 74)	1.9964	None
Zfp219	Lrp12	0.99039	50.71	0.714	rgb(225, 81, 82)	1.9954	None
Zfp219	Phldb1	0.98909	50.7	0.701	rgb(225, 83, 85)	1.9952	None
Zfp219	Pdgfrb	0.98249	50.65	0.654	rgb(224, 92, 93)	1.9942	None
Zfp219	Slc25a23	0.98249	50.65	0.652	rgb(224, 92, 94)	1.9942	None
Zfp219	Zfp219	0.97766	50.63	0.634	rgb(224, 96, 97)	1.9938	None
Zfp219	Laptm4b	0.97546	50.62	0.617	rgb(224, 99,100)	1.9936	None
Zfp219	Samd4	0.97546	50.62	0.622	rgb(224, 98,100)	1.9936	None
Zfp219	Ptger2	0.97325	50.61	0.614	rgb(224,100,101)	1.9934	None
Zfp219	Agpat5	0.971	50.6	0.596	rgb(224,103,104)	1.9932	None
Zfp219	Ttbk2	0.971	50.6	0.599	rgb(224,103,104)	1.9932	None
Zfp219	Hs6st2	0.96965	50.59	0.586	rgb(223,105,106)	1.993	None
Zfp219	Man2c1	0.96619	50.58	0.579	rgb(223,106,108)	1.9928	None
Zfp219	Znrf1	0.96469	50.57	0.572	rgb(223,108,109)	1.9926	None
Zfp219	P2ry1	0.9634	50.57	0.571	rgb(223,108,109)	1.9926	None
Zfp219	Ctsf	0.96102	50.56	0.558	rgb(223,110,111)	1.9924	None
Zfp219	Ptov1	0.95838	50.55	0.553	rgb(223,111,112)	1.9922	None
Zfp219	Slc25a24	-0.95838	50.55	-5.5E-01	rgb( 97,144,238)	1.9922	None
Zfp219	Espn	0.95737	50.54	0.543	rgb(223,113,114)	1.992	None
Zfp219	Etv6	0.95737	50.54	0.537	rgb(223,114,115)	1.992	None
Zfp219	Runx1t1	0.95592	50.54	0.535	rgb(223,115,116)	1.992	None
Zfp219	Arhgap20	0.95041	50.52	0.516	rgb(223,118,119)	1.9916	None
Zfp219	Atn1	0.93691	50.47	0.469	rgb(222,127,128)	1.9906	2,2
Zfp219	Dennd3	0.93691	50.47	0.469	rgb(222,127,128)	1.9906	None
Zfp219	Ston2	0.93439	50.46	0.46	rgb(222,129,130)	1.9904	None
Zfp219	Abracl	-0.93183	50.45	-4.5E-01	rgb(120,158,234)	1.9902	2,2
Zfp219	Ppp1r14c	0.93183	50.45	0.448	rgb(222,131,132)	1.9902	None
Zfp219	Ppp1r3f	0.93183	50.45	0.454	rgb(222,130,131)	1.9902	None
Zfp219	Gemin8	0.93027	50.44	0.443	rgb(222,132,133)	1.99	None
Zfp219	Zfp462	0.93027	50.44	0.442	rgb(222,132,133)	1.99	None
Zfp219	Cited2	0.92777	50.43	0.43	rgb(222,135,136)	1.9898	None
Zfp219	Scamp1	0.92777	50.43	0.429	rgb(222,135,136)	1.9898	None
Zfp219	Ppfibp2	0.92663	50.43	0.429	rgb(222,135,136)	1.9898	None
Zfp219	Dlg5	0.92315	50.41	0.414	rgb(222,138,139)	1.9894	None
Zfp219	Dnajc6	0.90975	50.35	0.347	rgb(221,151,151)	1.9882	None
Zfp219	Tns3	0.90746	50.33	0.331	rgb(221,154,155)	1.9878	None
Zfp219	Kdelc1	0.90664	50.33	0.443	rgb(222,132,133)	1.9878	None
Zfp219	Ffar2	0.9058	50.32	0.321	rgb(221,156,156)	1.9876	None
Zfp219	Zfp111	0.90416	50.31	0.306	rgb(220,158,159)	1.9874	None
Zfp219	Trip10	0.9015	50.29	0.285	rgb(220,163,163)	1.987	None
Zfp219	Cnn3	0.90031	50.28	0.277	rgb(220,164,165)	1.9868	None
Zfp219	Cacna1g	0.89704	50.25	0.467	rgb(222,128,129)	1.9862	None
Zfp219	Nkx1-2	0.89662	50.25	0.245	rgb(220,170,171)	1.9862	None
Zfp219	Batf3	0.89618	50.24	0.237	rgb(220,172,172)	1.986	None
Zfp219	Tmprss3	0.89618	50.24	0.238	rgb(220,172,172)	1.986	None
Zfp219	Tmem253	0.89216	50.18	0.178	rgb(219,183,183)	1.9848	None
Zfp219	Mpzl1	0.89121	50.16	0.159	rgb(219,187,187)	1.9844	None
Zfp219	Pxdc1	0.89022	50.1	0.096	rgb(218,199,199)	1.9832	None
Zfp219	Lipo1	0.88992	50.09	0.155	rgb(219,187,188)	1.983	None
Zfp219	Zkscan3	0.88261	49.58	0.583	rgb(223,106,107)	1.9728	None
Zfp219	Siglecg	0.87817	49.53	0.534	rgb(223,115,116)	1.9718	2,2
Zfp219	Lonp1	0.877	49.52	0.52	rgb(223,118,119)	1.9716	2,2
Zfp219	Chst15	0.87644	49.51	0.508	rgb(223,120,121)	1.9714	None
Zfp219	Rd3	0.86923	49.46	0.462	rgb(222,129,130)	1.9704	2,2
Zfp219	Sh3pxd2b	0.86776	49.45	0.446	rgb(222,132,133)	1.9702	None
Zfp219	Gpr132	0.86719	49.44	0.435	rgb(222,134,135)	1.97	None
Zfp219	Bik	0.86663	49.43	0.425	rgb(222,136,137)	1.9698	None
Zfp219	Irf5	0.86597	49.44	0.444	rgb(222,132,133)	1.97	None
Zfp219	Rorc	0.86597	49.44	0.442	rgb(222,133,133)	1.97	None
Zfp219	Rhobtb1	0.86208	49.41	0.411	rgb(222,139,139)	1.9694	None
Zfp219	Kcnmb4	-0.86075	49.4	-4.0E-01	rgb(129,164,232)	1.9692	None
Zfp219	Cyp26b1	0.86016	49.38	0.378	rgb(221,145,146)	1.9688	None
