TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Maf	H1f0	0.99978	50.9	0.902	rgb(227, 45, 47)	1.9992	None
Maf	Psd2	0.99972	50.9	0.899	rgb(227, 45, 47)	1.9992	None
Maf	Crot	0.99933	50.87	0.866	rgb(227, 52, 53)	1.9986	None
Maf	Klrc1	0.99933	50.87	0.868	rgb(227, 51, 53)	1.9986	None
Maf	P2rx7	0.99892	50.83	0.829	rgb(226, 59, 60)	1.9978	None
Maf	Slc16a10	0.99846	50.82	0.819	rgb(226, 61, 62)	1.9976	None
Maf	B4galnt4	0.99829	50.82	0.822	rgb(226, 60, 62)	1.9976	None
Maf	Icos	0.99804	50.81	0.813	rgb(226, 62, 63)	1.9974	None
Maf	Klri1	0.99735	50.8	0.797	rgb(226, 65, 66)	1.9972	None
Maf	Susd2	0.99723	50.79	0.794	rgb(226, 65, 67)	1.997	None
Maf	Chad	0.99702	50.79	0.787	rgb(226, 67, 68)	1.997	None
Maf	Sema4f	0.99677	50.78	0.78	rgb(226, 68, 70)	1.9968	None
Maf	Sgtb	0.99617	50.77	0.772	rgb(225, 70, 71)	1.9966	None
Maf	Mical2	0.99586	50.77	0.772	rgb(225, 69, 71)	1.9966	None
Maf	Tesc	0.99586	50.77	0.768	rgb(225, 70, 72)	1.9966	None
Maf	Acpp	0.99545	50.76	0.761	rgb(225, 72, 73)	1.9964	None
Maf	Rbpms2	0.99545	50.76	0.756	rgb(225, 73, 74)	1.9964	None
Maf	Gna15	0.9949	50.76	0.764	rgb(225, 71, 73)	1.9964	None
Maf	Rgs1	0.9949	50.76	0.759	rgb(225, 72, 73)	1.9964	None
Maf	Susd3	0.9949	50.76	0.758	rgb(225, 72, 74)	1.9964	None
Maf	Dmrta1	0.99462	50.75	0.748	rgb(225, 74, 76)	1.9962	None
Maf	Gzmf	0.99462	50.75	0.749	rgb(225, 74, 75)	1.9962	None
Maf	Slc28a2	0.99462	50.75	0.753	rgb(225, 73, 75)	1.9962	None
Maf	Ttyh2	0.99462	50.75	0.75	rgb(225, 74, 75)	1.9962	None
Maf	B3galt5	0.99427	50.75	0.752	rgb(225, 73, 75)	1.9962	None
Maf	Gcnt2	0.99427	50.75	0.751	rgb(225, 74, 75)	1.9962	None
Maf	Slc27a1	0.99427	50.75	0.753	rgb(225, 73, 75)	1.9962	None
Maf	Zfp462	0.99385	50.74	0.739	rgb(225, 76, 77)	1.996	None
Maf	Abcb1b	-0.99205	50.72	-7.2E-01	rgb( 60,121,245)	1.9956	None
Maf	Cxcr6	0.99205	50.72	0.722	rgb(225, 79, 81)	1.9956	None
Maf	Ltbr	0.99205	50.72	0.722	rgb(225, 79, 80)	1.9956	None
Maf	Abhd17b	-0.9914	50.72	-7.2E-01	rgb( 61,122,244)	1.9956	None
Maf	Ccdc117	0.9914	50.72	0.718	rgb(225, 80, 81)	1.9956	None
Maf	Ccdc22	-0.9914	50.72	-7.2E-01	rgb( 60,122,244)	1.9956	None
Maf	Cd48	0.99039	50.71	0.712	rgb(225, 81, 82)	1.9954	None
Maf	Rmdn2	0.99039	50.71	0.712	rgb(225, 81, 82)	1.9954	None
Maf	Bdh1	0.98976	50.7	0.702	rgb(225, 83, 84)	1.9952	None
Maf	Gzmc	0.98909	50.7	0.697	rgb(225, 84, 85)	1.9952	None
Maf	Il20ra	0.98909	50.7	0.696	rgb(225, 84, 85)	1.9952	None
Maf	Dusp4	0.98855	50.69	0.69	rgb(225, 85, 87)	1.995	None
Maf	Rpn1	0.98788	50.69	0.694	rgb(225, 84, 86)	1.995	None
Maf	Itga1	0.98724	50.68	0.676	rgb(224, 88, 89)	1.9948	None
Maf	Avil	0.98563	50.67	0.667	rgb(224, 90, 91)	1.9946	None
Maf	Fnbp1l	0.98563	50.67	0.668	rgb(224, 89, 91)	1.9946	None
Maf	Gpr34	0.98563	50.67	0.667	rgb(224, 90, 91)	1.9946	2,2
Maf	Trim11	-0.98563	50.67	-6.7E-01	rgb( 71,128,243)	1.9946	None
Maf	Tspan14	0.98563	50.67	0.671	rgb(224, 89, 90)	1.9946	None
Maf	Fah	0.98406	50.66	0.659	rgb(224, 91, 92)	1.9944	None
Maf	Stom	-0.98327	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	None
Maf	Serpina3f	0.98249	50.65	0.65	rgb(224, 93, 94)	1.9942	None
Maf	H60b	0.98146	50.65	0.649	rgb(224, 93, 94)	1.9942	None
Maf	Rab11fip4	0.98146	50.65	0.652	rgb(224, 92, 94)	1.9942	None
Maf	Camk1d	0.97766	50.63	0.626	rgb(224, 97, 99)	1.9938	None
Maf	Slc14a1	0.97766	50.63	0.629	rgb(224, 97, 98)	1.9938	None
Maf	Spin2c	0.97766	50.63	0.634	rgb(224, 96, 97)	1.9938	None
Maf	Ralgds	0.97666	50.62	0.623	rgb(224, 98, 99)	1.9936	None
Maf	Tmem64	0.97666	50.62	0.617	rgb(224, 99,100)	1.9936	None
Maf	Fam111a	0.97546	50.62	0.621	rgb(224, 98,100)	1.9936	None
Maf	Man1c1	0.97546	50.62	0.616	rgb(224, 99,101)	1.9936	None
Maf	Miat	0.97546	50.62	0.621	rgb(224, 98,100)	1.9936	None
Maf	N4bp3	0.97546	50.62	0.616	rgb(224, 99,100)	1.9936	None
Maf	Hn1	-0.97445	50.61	-6.1E-01	rgb( 84,136,240)	1.9934	None
Maf	Per1	0.97445	50.61	0.613	rgb(224,100,101)	1.9934	None
Maf	Tasp1	0.97445	50.61	0.606	rgb(224,101,102)	1.9934	None
Maf	Rtn4rl1	0.97325	50.61	0.611	rgb(224,100,102)	1.9934	None
Maf	Slc2a3	0.97325	50.61	0.608	rgb(224,101,102)	1.9934	None
Maf	Slc9a9	0.97325	50.61	0.611	rgb(224,100,102)	1.9934	None
Maf	Tatdn2	0.97325	50.61	0.605	rgb(224,101,103)	1.9934	None
Maf	Ctdsp2	0.97217	50.6	0.601	rgb(224,102,103)	1.9932	None
Maf	Il22	0.97217	50.6	0.599	rgb(224,103,104)	1.9932	None
Maf	Lamc1	0.97217	50.6	0.601	rgb(224,102,103)	1.9932	None
Maf	Rab20	-0.97217	50.6	-6.0E-01	rgb( 88,138,240)	1.9932	None
Maf	Gab2	-0.971	50.6	-6.0E-01	rgb( 87,138,240)	1.9932	None
Maf	Antxr2	0.96965	50.59	0.593	rgb(224,104,105)	1.993	None
Maf	Cd38	0.96965	50.59	0.591	rgb(224,104,105)	1.993	None
Maf	Serpinb1a	0.96965	50.59	0.589	rgb(223,104,106)	1.993	None
Maf	Brd9	0.96856	50.59	0.587	rgb(223,105,106)	1.993	None
Maf	Podnl1	0.96737	50.58	0.583	rgb(223,106,107)	1.9928	2,2
Maf	Tmem260	-0.96619	50.58	-5.8E-01	rgb( 92,141,239)	1.9928	None
Maf	Bcl11b	0.96469	50.57	0.57	rgb(223,108,109)	1.9926	None
Maf	Rras2	-0.96469	50.57	-5.7E-01	rgb( 93,141,239)	1.9926	None
Maf	Rsad1	0.96469	50.57	0.574	rgb(223,107,109)	1.9926	None
Maf	Timp2	0.96469	50.57	0.571	rgb(223,108,109)	1.9926	None
Maf	Fcer1g	0.9634	50.57	0.566	rgb(223,109,110)	1.9926	None
Maf	Tprn	0.9634	50.57	0.575	rgb(223,107,108)	1.9926	None
Maf	Mansc1	0.96212	50.56	0.565	rgb(223,109,110)	1.9924	None
Maf	Mmp9	0.96212	50.56	0.565	rgb(223,109,110)	1.9924	None
Maf	Sun2	0.96212	50.56	0.559	rgb(223,110,111)	1.9924	None
Maf	Boc	0.96102	50.56	0.559	rgb(223,110,111)	1.9924	None
Maf	Csnk1e	0.96102	50.56	0.558	rgb(223,110,111)	1.9924	None
Maf	Ptpn3	0.95977	50.55	0.554	rgb(223,111,112)	1.9922	None
Maf	Vsig10	0.95977	50.55	0.547	rgb(223,112,114)	1.9922	None
Maf	Adap1	-0.95838	50.55	-5.5E-01	rgb( 98,145,238)	1.9922	None
Maf	Cyp2j6	0.95838	50.55	0.549	rgb(223,112,113)	1.9922	None
Maf	Il1r2	0.95838	50.55	0.552	rgb(223,112,113)	1.9922	None
Maf	Inpp4a	0.95838	50.55	0.549	rgb(223,112,113)	1.9922	None
Maf	Litaf	0.95838	50.55	0.552	rgb(223,112,113)	1.9922	None
Maf	Thbd	0.95838	50.55	0.55	rgb(223,112,113)	1.9922	None
Maf	Kcnk10	-0.95737	50.54	-5.4E-01	rgb( 99,145,238)	1.992	2,2
Maf	Fasl	0.95592	50.54	0.541	rgb(223,114,115)	1.992	None
Maf	Klrb1f	0.95592	50.54	0.539	rgb(223,114,115)	1.992	None
Maf	Abi3bp	0.95347	50.53	0.525	rgb(223,117,118)	1.9918	None
Maf	Mx2	0.95347	50.53	0.534	rgb(223,115,116)	1.9918	None
Maf	Pex13	0.95347	50.53	0.53	rgb(223,116,117)	1.9918	None
Maf	Phf21a	0.95347	50.53	0.529	rgb(223,116,117)	1.9918	None
Maf	Rorc	0.95347	50.53	0.528	rgb(223,116,117)	1.9918	None
Maf	Thap6	0.95347	50.53	0.534	rgb(223,115,116)	1.9918	None
Maf	Tnfsf11	0.95347	50.53	0.534	rgb(223,115,116)	1.9918	None
Maf	Mapre2	0.9522	50.52	0.518	rgb(223,118,119)	1.9916	None
Maf	Snhg5	0.9522	50.52	0.517	rgb(223,118,119)	1.9916	None
Maf	Dkkl1	0.95041	50.52	0.524	rgb(223,117,118)	1.9916	None
Maf	Gpr157	0.95041	50.52	0.525	rgb(223,117,118)	1.9916	None
Maf	Kdm2b	0.95041	50.52	0.523	rgb(223,117,118)	1.9916	None
Maf	Macf1	-0.95041	50.52	-5.2E-01	rgb(105,149,237)	1.9916	None
Maf	Plekhg1	0.95041	50.52	0.522	rgb(223,117,118)	1.9916	None
Maf	Tmem154	0.95041	50.52	0.516	rgb(223,119,120)	1.9916	None
Maf	Zeb2	-0.95041	50.52	-5.2E-01	rgb(105,149,237)	1.9916	None
Maf	Foxp3	-0.94899	50.51	-5.1E-01	rgb(106,149,236)	1.9914	None
Maf	Ms4a4b	0.94654	50.5	0.5	rgb(222,122,123)	1.9912	None
Maf	Acyp2	0.94522	50.5	0.497	rgb(222,122,123)	1.9912	None
Maf	Specc1l	-0.94522	50.5	-5.0E-01	rgb(108,151,236)	1.9912	None
Maf	Cd163l1	0.944	50.49	0.494	rgb(222,123,124)	1.991	None
Maf	Cdc45	0.944	50.49	0.495	rgb(222,122,123)	1.991	None
Maf	Gabarapl1	0.94246	50.49	0.492	rgb(222,123,124)	1.991	None
Maf	Itgb2	0.94246	50.49	0.489	rgb(222,124,125)	1.991	None
Maf	Cd4	0.94095	50.48	0.483	rgb(222,125,126)	1.9908	None
Maf	Dexi	0.94095	50.48	0.485	rgb(222,124,125)	1.9908	None
Maf	Slco4a1	0.94095	50.48	0.476	rgb(222,126,127)	1.9908	None
Maf	Sntb1	0.94095	50.48	0.485	rgb(222,124,125)	1.9908	None
Maf	Tgfbr3	-0.94095	50.48	-4.8E-01	rgb(113,154,235)	1.9908	None
Maf	Vav3	0.94095	50.48	0.482	rgb(222,125,126)	1.9908	None
Maf	Xdh	0.94095	50.48	0.478	rgb(222,126,127)	1.9908	None
Maf	Srgn	0.93967	50.48	0.483	rgb(222,125,126)	1.9908	None
Maf	Fnbp1	0.93838	50.47	0.466	rgb(222,128,129)	1.9906	None
Maf	Ppp1r14c	0.93838	50.47	0.465	rgb(222,128,129)	1.9906	None
Maf	Slc16a6	0.93838	50.47	0.468	rgb(222,128,129)	1.9906	None
Maf	Cd93	0.93691	50.47	0.471	rgb(222,127,128)	1.9906	None
Maf	Ctla2a	-0.93565	50.46	-4.6E-01	rgb(117,156,235)	1.9904	None
Maf	Fhl2	0.93565	50.46	0.458	rgb(222,129,130)	1.9904	None
Maf	Gramd1a	0.93565	50.46	0.462	rgb(222,129,130)	1.9904	None
Maf	Itgb3	0.93439	50.46	0.464	rgb(222,128,129)	1.9904	None
Maf	Kdelc1	0.93439	50.46	0.458	rgb(222,130,130)	1.9904	None
Maf	Lrp5	0.93439	50.46	0.458	rgb(222,129,130)	1.9904	2,2
Maf	Ptgs2	0.93439	50.46	0.46	rgb(222,129,130)	1.9904	None
Maf	Pglyrp1	0.93306	50.45	0.454	rgb(222,130,131)	1.9902	None
Maf	Rasgrp1	0.93306	50.45	0.454	rgb(222,130,131)	1.9902	None
Maf	Zscan2	0.93306	50.45	0.452	rgb(222,131,131)	1.9902	None
Maf	Shc3	0.93183	50.45	0.447	rgb(222,132,132)	1.9902	None
Maf	Arap3	0.93027	50.44	0.441	rgb(222,133,134)	1.99	None
Maf	Psd4	0.93027	50.44	0.439	rgb(222,133,134)	1.99	None
Maf	Unc119b	0.93027	50.44	0.443	rgb(222,132,133)	1.99	None
Maf	Map3k14	0.92901	50.44	0.443	rgb(222,132,133)	1.99	None
Maf	Sik3	-0.92901	50.44	-4.4E-01	rgb(121,158,234)	1.99	None
Maf	Tdrd3	0.92901	50.44	0.442	rgb(222,133,134)	1.99	None
Maf	Tmbim1	-0.92901	50.44	-4.4E-01	rgb(122,159,234)	1.99	None
Maf	Pbxip1	0.92777	50.43	0.425	rgb(222,136,137)	1.9898	None
Maf	Actrt3	0.92663	50.43	0.429	rgb(222,135,136)	1.9898	None
Maf	Optn	0.92663	50.43	0.433	rgb(222,134,135)	1.9898	None
Maf	Rhobtb1	0.92663	50.43	0.435	rgb(222,134,135)	1.9898	None
Maf	Itih5	0.92315	50.41	0.409	rgb(222,139,140)	1.9894	None
Maf	Lck	0.92315	50.41	0.409	rgb(221,139,140)	1.9894	None
Maf	Arl15	0.92205	50.41	0.408	rgb(221,139,140)	1.9894	None
Maf	Nod2	0.92205	50.41	0.413	rgb(222,138,139)	1.9894	None
Maf	Prickle1	0.92205	50.41	0.409	rgb(222,139,140)	1.9894	None
Maf	Sspo	0.92205	50.41	0.421	rgb(222,137,137)	1.9894	None
Maf	Btg2	0.91974	50.4	0.454	rgb(222,130,131)	1.9892	None
Maf	Dgkh	-0.91974	50.4	-4.0E-01	rgb(131,165,232)	1.9892	None
Maf	Fdx1	0.91974	50.4	0.395	rgb(221,142,142)	1.9892	None
Maf	Osgin1	0.91974	50.4	0.399	rgb(221,141,142)	1.9892	None
Maf	Rabgap1l	0.91974	50.4	0.403	rgb(221,140,141)	1.9892	None
Maf	Eid3	0.91865	50.39	0.39	rgb(221,142,143)	1.989	None
Maf	Slc30a9	0.91865	50.39	0.388	rgb(221,143,144)	1.989	None
Maf	Muc4	-0.91758	50.39	-5.2E-01	rgb(104,149,237)	1.989	None
Maf	Pag1	0.91758	50.39	0.386	rgb(221,143,144)	1.989	None
Maf	Rasgrp3	0.91758	50.39	0.387	rgb(221,143,144)	1.989	None
Maf	Myo5a	0.91536	50.38	0.431	rgb(222,135,135)	1.9888	None
Maf	Slc6a20a	0.91536	50.38	0.378	rgb(221,145,145)	1.9888	None
Maf	Tnfrsf1a	0.91536	50.38	0.38	rgb(221,144,145)	1.9888	None
Maf	Cst7	-0.91435	50.37	-3.7E-01	rgb(138,169,231)	1.9886	None
Maf	Ehd1	0.91435	50.37	0.366	rgb(221,147,148)	1.9886	None
Maf	Gpx1	0.91435	50.37	0.371	rgb(221,146,147)	1.9886	None
Maf	Xlr4a	0.91435	50.37	0.367	rgb(221,147,148)	1.9886	None
Maf	Cers4	0.91248	50.36	0.365	rgb(221,147,148)	1.9884	None
Maf	Mtap7d3	0.91248	50.36	0.357	rgb(221,149,149)	1.9884	None
Maf	P2ry1	0.91248	50.36	0.358	rgb(221,149,149)	1.9884	None
Maf	Spsb1	0.91248	50.36	0.36	rgb(221,148,149)	1.9884	None
Maf	Gbp3	-0.91144	50.36	-3.6E-01	rgb(138,169,231)	1.9884	None
Maf	Ikzf2	0.91049	50.35	0.349	rgb(221,150,151)	1.9882	None
Maf	St3gal3	0.91049	50.35	0.346	rgb(221,151,152)	1.9882	None
Maf	Mapk10	0.9091	50.34	0.34	rgb(221,152,153)	1.988	None
Maf	Ptms	0.9091	50.34	0.341	rgb(221,152,153)	1.988	None
Maf	Plekhm3	0.90835	50.34	0.337	rgb(221,153,153)	1.988	None
Maf	Pdlim7	0.90746	50.33	0.331	rgb(221,154,154)	1.9878	None
Maf	Slamf7	0.90664	50.33	0.331	rgb(221,154,154)	1.9878	None
Maf	Baz2b	-0.9027	50.3	-3.0E-01	rgb(151,177,228)	1.9872	None
Maf	Mcur1	0.9027	50.3	0.303	rgb(220,159,160)	1.9872	None
Maf	Ankrd27	-0.90215	50.3	-3.0E-01	rgb(152,177,228)	1.9872	None
Maf	Firre	0.9015	50.29	0.453	rgb(222,130,131)	1.987	None
Maf	Lrrn2	0.9015	50.29	0.288	rgb(220,162,163)	1.987	None
Maf	Pcmtd1	0.90076	50.29	0.295	rgb(220,161,161)	1.987	None
Maf	Bmp4	0.90031	50.28	0.281	rgb(220,163,164)	1.9868	None
