TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Rbpjl	Sgce	-0.034933	30.5	-5.0E-01	rgb(109,151,236)	1.5907	2,2
Rxrg	Wsb2	-0.034933	30.5	-5.0E-01	rgb(108,151,236)	1.5907	2,2
Tfdp1	Card10	-0.034933	30.5	-5.0E-01	rgb(108,151,236)	1.5907	2,2
Thap2	Hacl1	-0.034933	30.5	-5.1E-01	rgb(107,150,236)	1.5907	2,2
Zbtb6	Ifit2	-0.034933	30.5	-5.0E-01	rgb(109,152,236)	1.5907	2,2
Zfp280d	Epha1	-0.034933	30.5	-5.0E-01	rgb(109,151,236)	1.5907	2,2
Zfp358	Tatdn3	0.034933	30.5	0.496	rgb(222,122,123)	1.5907	2,2
Zfp606	Fdxacb1	0.034933	30.5	0.497	rgb(222,122,123)	1.5907	2,2
Zfp692	Cyp2j6	-0.034933	30.5	-5.0E-01	rgb(109,152,236)	1.5907	2,2
Zfp709	Smn1	0.034933	30.5	0.499	rgb(222,122,123)	1.5907	2,2
Zfp865	Jph2	-0.034933	30.5	-5.0E-01	rgb(109,151,236)	1.5907	2,2
Arid3b	Slc25a28	0.03431	30.15	0.151	rgb(219,188,188)	1.5837	2,2
Bach1	Ikzf3	0.03431	30.15	0.148	rgb(219,189,189)	1.5837	None
E2f2	Impa2	0.03431	30.15	0.147	rgb(219,189,189)	1.5837	2,2
E2f3	Mttp	0.03431	30.15	0.228	rgb(220,174,174)	1.5837	2,2
Egr3	Il3	0.03431	30.33	0.333	rgb(221,153,154)	1.5873	2,2
Esr1	Bcl2l15	-0.03431	30.15	-1.5E-01	rgb(185,198,223)	1.5837	None
Fos	Kmo	-0.03431	30.15	-1.5E-01	rgb(185,198,223)	1.5837	None
Fos	Mcu	0.03431	30.15	0.148	rgb(219,189,189)	1.5837	None
Gata3	Sh2d2a	0.03431	30.15	0.153	rgb(219,188,188)	1.5837	None
Hdx	Gm14446	-0.03431	30.15	-1.5E-01	rgb(184,197,223)	1.5837	2,2
Hdx	Pign	0.03431	30.15	0.148	rgb(219,189,189)	1.5837	2,2
Ikzf5	Atp8b1	-0.03431	30.15	-1.5E-01	rgb(184,197,223)	1.5837	2,2
Junb	Pim2	-0.03431	30.15	-1.5E-01	rgb(184,197,223)	1.5837	2,2
Klf13	Hspa13	-0.03431	30.15	-2.1E-01	rgb(171,189,225)	1.5837	None
Maff	Inpp4a	-0.03431	30.15	-1.5E-01	rgb(184,197,223)	1.5837	None
Ncoa1	Tnik	0.03431	30.15	0.146	rgb(219,189,189)	1.5837	2,2
Nkx6-2	Dab2ip	-0.03431	30.15	-1.5E-01	rgb(183,197,223)	1.5837	None
Nr1d1	Rnf150	0.03431	30.15	0.145	rgb(219,189,190)	1.5837	None
Nr3c2	Galc	0.03431	30.15	0.149	rgb(219,188,189)	1.5837	None
Pbx2	Uspl1	-0.03431	30.15	-1.5E-01	rgb(185,198,223)	1.5837	2,2
Pogk	Ptpn4	0.03431	30.15	0.147	rgb(219,189,189)	1.5837	2,2
Pou5f2	Mettl21c	0.03431	30.15	0.158	rgb(219,187,187)	1.5837	2,2
Prr12	Prr33	0.03431	30.15	0.154	rgb(219,188,188)	1.5837	2,2
Rbpj	Hes1	0.03431	30.15	0.15	rgb(219,188,189)	1.5837	2,2
Rorc	Kcnmb4	0.03431	30.15	0.149	rgb(219,189,189)	1.5837	None
Scrt1	Krt10	-0.03431	30.15	-1.5E-01	rgb(185,198,223)	1.5837	2,2
Setdb1	Tnc	0.03431	30.15	0.147	rgb(219,189,189)	1.5837	2,2
Smad1	Prkca	0.03431	30.15	0.15	rgb(219,188,189)	1.5837	None
Snai3	Ip6k1	0.03431	30.15	0.15	rgb(219,188,189)	1.5837	None
Sp140	Sqle	-0.03431	30.15	-1.5E-01	rgb(185,197,223)	1.5837	2,2
Tbx21	Mrgpre	0.03431	30.15	0.147	rgb(219,189,189)	1.5837	None
Tgif1	Reep5	-0.03431	30.15	-1.5E-01	rgb(184,197,223)	1.5837	None
Thra	Gart	0.03431	30.15	0.147	rgb(219,189,189)	1.5837	None
Zbed4	Ppp1r15a	-0.03431	30.15	-1.5E-01	rgb(184,197,223)	1.5837	2,2
Zfp277	Med18	-0.03431	30.15	-1.5E-01	rgb(184,197,223)	1.5837	2,2
Zfp35	Mgat1	0.03431	30.15	0.156	rgb(219,187,187)	1.5837	2,2
Zfp407	4632427E13Rik	0.03431	30.15	0.147	rgb(219,189,189)	1.5837	2,2
Zfp513	Mon1a	0.03431	30.15	0.151	rgb(219,188,188)	1.5837	2,2
Zfp869	Srsf5	0.03431	30.15	0.258	rgb(220,168,168)	1.5837	2,2
Zmat4	Trafd1	0.03431	30.15	0.151	rgb(219,188,188)	1.5837	2,2
Ahrr	Rps11	-0.034029	30.49	-4.9E-01	rgb(110,152,236)	1.5905	2,2
Akap8l	Serpinb9	-0.034029	30.49	-4.9E-01	rgb(110,152,236)	1.5905	2,2
Hoxa3	Tns4	0.034029	30.49	0.487	rgb(222,124,125)	1.5905	2,2
Mitf	Hjurp	0.034029	30.49	0.592	rgb(224,104,105)	1.5905	2,2
Nfic	Abcb1a	-0.034029	30.49	-4.9E-01	rgb(110,152,236)	1.5905	2,2
Nfic	Fbxo17	0.034029	30.49	0.49	rgb(222,123,124)	1.5905	2,2
Nfkb1	Rpl35	0.034029	30.49	0.485	rgb(222,124,125)	1.5905	2,2
Npas2	Slc41a3	-0.034029	30.49	-4.9E-01	rgb(111,153,235)	1.5905	None
Pbx2	Armc9	0.034029	30.49	0.485	rgb(222,124,125)	1.5905	2,2
Ppard	Sel1l3	0.034029	30.49	0.487	rgb(222,124,125)	1.5905	2,2
Setbp1	Ift81	-0.034029	30.49	-4.9E-01	rgb(111,152,236)	1.5905	2,2
Sp6	Rpgrip1	-0.034029	30.49	-4.9E-01	rgb(111,153,235)	1.5905	2,2
Tcf24	Txlnb	0.034029	30.49	0.494	rgb(222,123,124)	1.5905	2,2
Zfp105	Gm6213	-0.034029	30.49	-4.9E-01	rgb(111,153,236)	1.5905	2,2
Zfp410	A930001A20Rik	0.034029	30.49	0.491	rgb(222,123,124)	1.5905	2,2
Zfp422	Gnptab	0.034029	30.49	0.486	rgb(222,124,125)	1.5905	2,2
Zfp521	Cxcr5	0.034029	30.49	0.488	rgb(222,124,125)	1.5905	2,2
Zfp672	Scn8a	-0.034029	30.49	-4.9E-01	rgb(111,153,236)	1.5905	2,2
Atf5	Tm9sf2	0.033811	30.48	0.478	rgb(222,126,127)	1.5903	2,2
Foxq1	Psen2	-0.033811	30.48	-4.8E-01	rgb(112,153,235)	1.5903	2,2
Hif3a	Gpr137b-ps	-0.033811	30.48	-4.8E-01	rgb(114,154,235)	1.5903	2,2
Klf13	Ssh2	0.033811	30.48	0.48	rgb(222,125,126)	1.5903	2,2
Nfat5	Ndufv3	-0.033811	30.48	-4.8E-01	rgb(112,153,235)	1.5903	2,2
Plagl1	Atf3	0.033811	30.48	0.48	rgb(222,125,126)	1.5903	2,2
Prdm1	Sdf2l1	0.033811	30.48	0.483	rgb(222,125,126)	1.5903	2,2
Sox5	Dym	0.033811	30.48	0.477	rgb(222,126,127)	1.5903	2,2
Tigd5	Crat	0.033811	30.48	0.524	rgb(223,117,118)	1.5903	2,2
Tshz3	Ubash3b	0.033811	30.48	0.484	rgb(222,125,126)	1.5903	2,2
Zbtb4	Caap1	0.033811	30.48	0.482	rgb(222,125,126)	1.5903	2,2
Zfp341	Erlin1	-0.033811	30.48	-4.8E-01	rgb(112,153,235)	1.5903	2,2
Zfp358	Atxn7	-0.033811	30.48	-4.8E-01	rgb(114,154,235)	1.5903	2,2
Zfp426	Spa17	-0.033811	30.48	-4.8E-01	rgb(112,153,235)	1.5903	2,2
9830147E19Rik	Ddx6	0.033188	30.14	0.142	rgb(219,190,190)	1.5835	2,2
Arnt2	Prom2	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Bach1	Ralgps2	-0.033188	30.14	-1.4E-01	rgb(187,199,222)	1.5835	None
Cenpa	Lhfpl2	0.033188	30.14	0.141	rgb(219,190,190)	1.5835	2,2
Champ1	Gm17745	-0.033188	30.14	-1.4E-01	rgb(187,199,222)	1.5835	2,2
Elk3	Rhbdl3	-0.033188	30.14	-1.4E-01	rgb(188,199,222)	1.5835	2,2
Foxa1	Rell1	0.033188	30.14	0.138	rgb(219,191,191)	1.5835	None
Gtf3a	Tex10	0.033188	30.14	0.171	rgb(219,184,185)	1.5835	2,2
Heyl	Dync1i2	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Hoxa2	Cables1	0.033188	30.14	0.138	rgb(219,191,191)	1.5835	None
Ikzf2	B4galnt2	0.033188	30.14	0.14	rgb(219,190,190)	1.5835	2,2
Irf5	Mprip	0.033188	30.14	0.212	rgb(219,177,177)	1.5835	2,2
Junb	Fbxo7	0.033188	30.14	0.135	rgb(218,191,191)	1.5835	None
Junb	Srgap1	0.033188	30.14	0.138	rgb(219,191,191)	1.5835	None
Klf4	Gm2a	0.033188	30.14	0.144	rgb(219,190,190)	1.5835	2,2
Mnt	Grk6	0.033188	30.14	0.137	rgb(219,191,191)	1.5835	2,2
Mxd1	Aldh2	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Nfia	2810002D19Rik	0.033188	30.14	0.137	rgb(219,191,191)	1.5835	2,2
Nfkb2	Mei4	0.033188	30.14	0.144	rgb(219,189,190)	1.5835	None
Nr2f6	Lamc1	0.033188	30.14	0.136	rgb(219,191,191)	1.5835	None
Nr4a1	Net1	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Onecut2	Mmp11	-0.033188	30.14	-2.0E-01	rgb(173,190,225)	1.5835	2,2
Pbx1	Tbl2	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Phf20	Qser1	0.033188	30.14	0.138	rgb(219,191,191)	1.5835	2,2
Prdm16	Pld4	-0.033188	30.14	-1.4E-01	rgb(187,199,222)	1.5835	2,2
Spi1	Zfp385a	0.033188	30.14	0.145	rgb(219,189,190)	1.5835	2,2
Srf	Irg1	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Tcf7	Hdac9	0.033188	30.14	0.138	rgb(219,191,191)	1.5835	None
Tfeb	Olfr1444	-0.033188	30.14	-3.0E-01	rgb(151,177,229)	1.5835	2,2
Tigd5	Cd84	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Zbtb38	5430435G22Rik	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Zfp110	Kalrn	-0.033188	30.14	-1.6E-01	rgb(182,196,223)	1.5835	None
Zfp324	Ank	-0.033188	30.14	-2.3E-01	rgb(168,187,226)	1.5835	2,2
Zfp513	Pten	-0.033188	30.14	-1.4E-01	rgb(186,198,222)	1.5835	2,2
Zfp595	Igf2bp3	0.033188	30.14	0.138	rgb(219,191,191)	1.5835	2,2
Zfp703	Ninj1	0.033188	30.14	0.144	rgb(219,189,190)	1.5835	2,2
Zfp791	Slc26a2	0.033188	30.14	0.198	rgb(219,179,180)	1.5835	2,2
Zhx2	Hmgn2	-0.033188	30.14	-1.4E-01	rgb(187,199,222)	1.5835	2,2
Zhx2	Zfp948	0.033188	30.14	0.143	rgb(219,190,190)	1.5835	2,2
Zmat1	Zfp518a	0.033188	30.14	0.138	rgb(219,191,191)	1.5835	2,2
Ahdc1	Sprtn	-0.03283	30.47	-4.8E-01	rgb(114,154,235)	1.5901	2,2
Bcl6	Olfr1372-ps1	0.03283	30.47	0.471	rgb(222,127,128)	1.5901	2,2
E2f1	Zfp940	0.03283	30.47	0.466	rgb(222,128,129)	1.5901	2,2
E2f2	Heatr9	0.03283	30.47	0.469	rgb(222,128,128)	1.5901	2,2
Foxj1	Flna	0.03283	30.47	0.469	rgb(222,127,128)	1.5901	2,2
Foxo1	Mafk	0.03283	30.47	0.47	rgb(222,127,128)	1.5901	2,2
Gm13212	Trmt44	-0.03283	30.47	-4.7E-01	rgb(115,155,235)	1.5901	2,2
Ikzf3	Whrn	-0.03283	30.47	-4.7E-01	rgb(114,155,235)	1.5901	2,2
Myb	Slc17a6	0.03283	30.47	0.474	rgb(222,126,127)	1.5901	2,2
Pou2af1	B230217O12Rik	0.03283	30.47	0.475	rgb(222,126,127)	1.5901	2,2
Prdm1	Cd200r4	0.03283	30.47	0.473	rgb(222,127,128)	1.5901	2,2
Prdm8	Rragb	0.03283	30.47	0.468	rgb(222,128,129)	1.5901	2,2
Repin1	Klhl9	0.03283	30.47	0.47	rgb(222,127,128)	1.5901	2,2
Rfx5	Fam109a	-0.03283	30.47	-4.7E-01	rgb(115,155,235)	1.5901	2,2
Sp6	Cdkl3	0.03283	30.47	0.469	rgb(222,127,128)	1.5901	2,2
Zbtb16	P2rx1	0.03283	30.47	0.474	rgb(222,127,127)	1.5901	2,2
Zfp120	Snrpe	-0.03283	30.47	-4.7E-01	rgb(115,155,235)	1.5901	2,2
Zfp39	Mzb1	-0.03283	30.47	-4.7E-01	rgb(115,155,235)	1.5901	2,2
Zfp473	Ggta1	0.03283	30.47	0.47	rgb(222,127,128)	1.5901	2,2
Zfp628	Adssl1	0.03283	30.47	0.466	rgb(222,128,129)	1.5901	2,2
Zfp628	Zfp157	-0.03283	30.47	-4.7E-01	rgb(116,155,235)	1.5901	2,2
Zfp644	Wars2	0.03283	30.47	0.472	rgb(222,127,128)	1.5901	2,2
Zfp692	Fkbp5	0.03283	30.47	0.468	rgb(222,128,128)	1.5901	2,2
Arid5b	Mier3	0.032502	30.46	0.458	rgb(222,130,131)	1.5899	2,2
Bcl11a	Wbscr16	0.032502	30.46	0.46	rgb(222,129,130)	1.5899	2,2
Bcl6	Nip7	-0.032502	30.46	-4.6E-01	rgb(117,156,234)	1.5899	2,2
E2f6	Cd14	-0.032502	30.46	-4.6E-01	rgb(117,156,235)	1.5899	2,2
Hmgb3	Gatad2a	-0.032502	30.46	-4.6E-01	rgb(118,156,234)	1.5899	2,2
Klf10	St3gal4	0.032502	30.46	0.465	rgb(222,128,129)	1.5899	2,2
Lin54	AI854703	0.032502	30.46	0.463	rgb(222,129,129)	1.5899	2,2
Maf	Pqlc3	0.032502	30.46	0.464	rgb(222,128,129)	1.5899	None
Mef2d	Cipc	0.032502	30.46	0.46	rgb(222,129,130)	1.5899	2,2
Mycn	Rnf103	-0.032502	30.46	-4.6E-01	rgb(118,157,234)	1.5899	2,2
Prr12	Cd86	0.032502	30.46	0.46	rgb(222,129,130)	1.5899	2,2
Snai1	Gm5129	0.032502	30.46	0.455	rgb(222,130,131)	1.5899	2,2
Sox7	Wasl	0.032502	30.46	0.464	rgb(222,128,129)	1.5899	2,2
Tcf7	1110051M20Rik	0.032502	30.46	0.461	rgb(222,129,130)	1.5899	2,2
Zc3h8	Tnfsf10	0.032502	30.46	0.456	rgb(222,130,131)	1.5899	2,2
Zfp277	Cd3d	0.032502	30.46	0.459	rgb(222,129,130)	1.5899	2,2
Zfp536	Glrx5	-0.032502	30.46	-5.4E-01	rgb(101,146,237)	1.5899	2,2
Zfp628	Grb2	0.032502	30.46	0.46	rgb(222,129,130)	1.5899	2,2
Zfp672	Dennd5a	0.032502	30.46	0.493	rgb(222,123,124)	1.5899	2,2
Zfp770	Ntpcr	-0.032502	30.46	-4.6E-01	rgb(117,156,234)	1.5899	2,2
Zxdb	Acvr1	-0.032502	30.46	-4.6E-01	rgb(118,157,234)	1.5899	2,2
Arid5a	Dennd4c	0.031879	30.13	0.13	rgb(218,192,192)	1.5833	2,2
Casz1	Scn4a	0.031879	30.13	0.131	rgb(218,192,192)	1.5833	2,2
Dnmt1	Tmem55b	-0.031879	30.13	-2.9E-01	rgb(154,179,228)	1.5833	2,2
Egr3	Abcg3	0.031879	30.13	0.156	rgb(219,187,188)	1.5833	2,2
Elf1	Tuba8	0.031879	30.13	0.125	rgb(218,193,193)	1.5833	None
Foxa1	Bcl2a1d	-0.031879	30.18	-1.8E-01	rgb(178,193,224)	1.5843	None
Foxk1	Gm20939	-0.031879	30.13	-1.3E-01	rgb(190,200,222)	1.5833	2,2
Gata6	Lyn	0.031879	30.13	0.127	rgb(218,193,193)	1.5833	2,2
Glis3	Galnt4	-0.031879	30.13	-2.5E-01	rgb(162,184,227)	1.5833	None
Grhl1	Ctnna1	0.031879	30.13	0.131	rgb(218,192,192)	1.5833	2,2
Hif3a	Angptl2	0.031879	30.13	0.128	rgb(218,192,193)	1.5833	2,2
Homez	Glul	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	2,2
Homez	Tinf2	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	2,2
Hoxa6	Clmn	0.031879	30.13	0.129	rgb(218,192,193)	1.5833	None
Irf4	Fam118a	-0.031879	30.13	-1.3E-01	rgb(190,200,222)	1.5833	None
Jun	Sacm1l	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	None
Junb	Apba1	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	None
Klf9	Wdr3	-0.031879	30.25	-2.5E-01	rgb(162,184,227)	1.5857	2,2
Lcorl	Pnpla2	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	2,2
Lef1	4930520O04Rik	0.031879	30.13	0.13	rgb(218,192,192)	1.5833	2,2
Meis3	E130102H24Rik	0.031879	30.13	0.128	rgb(218,192,193)	1.5833	2,2
Mnt	Pnpla2	0.031879	30.13	0.134	rgb(218,191,192)	1.5833	2,2
Myc	Ppp1r14b	0.031879	30.13	0.18	rgb(219,183,183)	1.5833	2,2
Plagl2	Nubpl	-0.031879	30.13	-1.3E-01	rgb(190,200,222)	1.5833	2,2
Prr12	2810002D19Rik	0.031879	30.13	0.128	rgb(218,192,193)	1.5833	2,2
Rfx2	Gemin8	-0.031879	30.13	-1.3E-01	rgb(190,200,222)	1.5833	2,2
Sox7	Nrbp2	0.031879	30.13	0.131	rgb(218,192,192)	1.5833	2,2
Sp110	Cenpa	-0.031879	30.13	-1.3E-01	rgb(190,200,222)	1.5833	2,2
Srf	Fabp5	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	2,2
Tet3	1700037H04Rik	0.031879	30.13	0.131	rgb(218,192,192)	1.5833	2,2
Tfap4	Ccdc30	0.031879	30.13	0.13	rgb(218,192,193)	1.5833	2,2
Thrb	Ppfia4	0.031879	30.13	0.127	rgb(218,193,193)	1.5833	2,2
Trp53	Slc35e4	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	2,2
Trp53	Zcchc18	-0.031879	30.13	-1.3E-01	rgb(188,199,222)	1.5833	2,2
Zbtb6	Plxnc1	-0.031879	30.13	-1.3E-01	rgb(188,199,222)	1.5833	None
Zeb1	Cad	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	2,2
Zfat	Pja2	0.031879	30.13	0.13	rgb(218,192,192)	1.5833	2,2
Zfp105	BC053393	0.031879	30.13	0.132	rgb(218,192,192)	1.5833	2,2
Zfp110	Dennd2c	-0.031879	30.13	-1.3E-01	rgb(188,200,222)	1.5833	None
Zfp768	Calm3	-0.031879	30.13	-1.3E-01	rgb(189,200,222)	1.5833	2,2
Cenpt	Mtmr10	-0.031458	30.45	-5.1E-01	rgb(107,150,236)	1.5897	2,2
Creb1	Esyt2	0.031458	30.45	0.455	rgb(222,130,131)	1.5897	2,2
Cxxc5	Dtnbp1	-0.031458	30.45	-4.5E-01	rgb(119,157,234)	1.5897	2,2
Foxc1	Tbcd	-0.031458	30.45	-4.5E-01	rgb(119,157,234)	1.5897	2,2
Foxc2	Fam203a	-0.031458	30.45	-4.5E-01	rgb(119,158,234)	1.5897	2,2
Foxm1	Mapk12	0.031458	30.45	0.48	rgb(222,125,126)	1.5897	2,2
